Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
ACH70606,Wesselsbron virus,set:EU707555,EU707555,,"Volk,D.E., May,F.J., Gandham,S.H., Anderson,A., Von Lindern,J.J., Beasley,D.W., Barrett,A.D., Gorenstein,D.G., von Lindern,J.J., Li,L., Cheryl,H., Tesh,R., Barrett,A.D.T.",2009-06-01,,Orthoflavivirus wesselsbronense,Orthoflavivirus,Flaviviridae,ssRNA(+),3405,GenBank,,,1,polyprotein,South Africa,South Africa,,,,,,,polyprotein [Wesselsbron virus]
ACQ83621,Bovine viral diarrhea virus 2,set:FJ527854,FJ527854,,"Zhu,L., Lin,Y., Ding,X., Zhang,G., Zhu,G.",2009-05-13,,Pestivirus tauri,Pestivirus,Flaviviridae,ssRNA(+),3897,GenBank,,,,polyprotein,China,China,,Bos taurus,,2004-12-08,,,polyprotein [Bovine viral diarrhea virus 2]
ABN05226,Hepatitis C virus QC69,set:EF108306,EF108306,,"Murphy,D.G., Sablon,E., Chamberland,J., Fournier,E., Dandavino,R., Tremblay,C.L., Murphy,D.",2007-11-07,QC69,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3013,GenBank,,,1,polyprotein,Canada,Canada,,Homo sapiens,blood,,,,polyprotein [Hepatitis C virus QC69]
ABI23561,Entebbe bat virus,set:DQ837641,DQ837641,,"Kuno,G., Chang,G.J., Chang,G.-J.J.",2006-12-19,,Orthoflavivirus entebbeense,Orthoflavivirus,Flaviviridae,ssRNA(+),3411,GenBank,,,1,polyprotein,Uganda,Uganda,,Chiroptera,,,,,polyprotein [Entebbe bat virus]
ABI23562,Sepik virus,set:DQ837642,DQ837642,,"Kuno,G., Chang,G.J., Chang,G.-J.J.",2006-12-19,,Orthoflavivirus sepikense,Orthoflavivirus,Flaviviridae,ssRNA(+),3405,GenBank,,,1,polyprotein,Papua New Guinea,Papua New Guinea,,Culicidae,,,,,polyprotein [Sepik virus]
ABG37975,Saint Louis encephalitis virus,set:DQ525916,DQ525916,,"Ciota,A.T., Lovelace,A.O., Ngo,K.A., Le,A.N., Maffei,J.G., Franke,M.A., Payne,A.F., Jones,S.A., Kauffman,E.B., Kramer,L.D., Maffei,J.A.",2006-12-06,,Orthoflavivirus louisense,Orthoflavivirus,Flaviviridae,ssRNA(+),3430,GenBank,,,1,polyprotein,USA,USA,,,,,,,polyprotein [Saint Louis encephalitis virus]
ABB90668,Meaban virus,set:DQ235144,DQ235144,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Orthoflavivirus meabanense,Orthoflavivirus,Flaviviridae,ssRNA(+),3421,GenBank,,,1,polyprotein,France,France,,,,,,,polyprotein [Meaban virus]
ABB90669,Gadgets Gully virus,set:DQ235145,DQ235145,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Orthoflavivirus gadgetsense,Orthoflavivirus,Flaviviridae,ssRNA(+),3416,GenBank,,,1,polyprotein,Australia: Macquarie Island,Australia,,,,,,,polyprotein [Gadgets Gully virus]
ABB90670,Kadam virus,set:DQ235146,DQ235146,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Orthoflavivirus kadamense,Orthoflavivirus,Flaviviridae,ssRNA(+),3404,GenBank,,,1,polyprotein,Uganda,Uganda,,,,,,,polyprotein [Kadam virus]
ABB90673,Royal Farm virus,set:DQ235149,DQ235149,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Orthoflavivirus royalense,Orthoflavivirus,Flaviviridae,ssRNA(+),3417,GenBank,,,1,polyprotein,Afghanistan,Afghanistan,,,,,,,polyprotein [Royal Farm virus]
ABB90674,Saumarez Reef virus,set:DQ235150,DQ235150,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Orthoflavivirus saumarezense,Orthoflavivirus,Flaviviridae,ssRNA(+),3422,GenBank,,,1,polyprotein,Australia: Queensland,Australia,,,,,,,polyprotein [Saumarez Reef virus]
ABB90675,Turkish sheep encephalitis virus,set:DQ235151,DQ235151,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Orthoflavivirus loupingi,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,Turkey,Turkey,,,,,,,polyprotein [Turkish sheep encephalitis virus]
ABB90676,Spanish sheep encephalitis virus,set:DQ235152,DQ235152,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Spanish sheep encephalitis virus,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,Spain,Spain,,,,,,,polyprotein [Spanish sheep encephalitis virus]
ABB90677,Greek goat encephalitis virus,set:DQ235153,DQ235153,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Charrel,R., Gould,E.",2006-10-31,,Greek goat encephalitis virus,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,Greece,Greece,,,,,,,polyprotein [Greek goat encephalitis virus]
AAQ91607,Kyasanur Forest disease virus,set:AY323490,AY323490,,"Grard,G., Moureau,G., Charrel,R.N., Lemasson,J.J., Gonzalez,J.P., Gallian,P., Gritsun,T.S., Holmes,E.C., Gould,E.A., de Lamballerie,X., Lemasson,J.-J., Garbutt,M., Feldmann,H.",2006-07-01,,Orthoflavivirus kyasanurense,Orthoflavivirus,Flaviviridae,ssRNA(+),3416,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Kyasanur Forest disease virus]
AAV34151,Zika virus,set:AY632535,AY632535,,"Kuno,G., Chang,G.J., Chang,G.-J.J., Tsuchiya,K.R.",2005-10-30,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),3419,GenBank,,,2,polyprotein,Uganda,Uganda,,Simiiformes,,,,,polyprotein [Zika virus]
AAV34152,Aroa virus,set:AY632536,AY632536,,"Kuno,G., Chang,G.J., Chang,G.-J.J., Tsuchiya,K.R.",2005-10-30,,Orthoflavivirus aroaense,Orthoflavivirus,Flaviviridae,ssRNA(+),3429,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Aroa virus]
AAV34155,Ilheus virus,set:AY632539,AY632539,,"Kuno,G., Chang,G.J., Chang,G.-J.J., Tsuchiya,K.R.",2005-10-30,,Orthoflavivirus ilheusense,Orthoflavivirus,Flaviviridae,ssRNA(+),3424,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Ilheus virus]
AAV34156,Kedougou virus,set:AY632540,AY632540,,"Kuno,G., Chang,G.J., Chang,G.-J.J., Tsuchiya,K.R.",2005-10-30,,Orthoflavivirus kedougouense,Orthoflavivirus,Flaviviridae,ssRNA(+),3408,GenBank,,,2,polyprotein,Senegal,Senegal,,Culicidae,,,,,polyprotein [Kedougou virus]
AAV34157,Kokobera virus,set:AY632541,AY632541,,"Kuno,G., Chang,G.J., Chang,G.-J.J., Tsuchiya,K.R.",2005-10-30,,Orthoflavivirus kokoberaorum,Orthoflavivirus,Flaviviridae,ssRNA(+),3410,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Kokobera virus]
AAV34161,Bagaza virus,set:AY632545,AY632545,,"Kuno,G., Chang,G.J., Chang,G.-J.J., Tsuchiya,K.R.",2005-10-30,,Orthoflavivirus bagazaense,Orthoflavivirus,Flaviviridae,ssRNA(+),3426,GenBank,,,2,polyprotein,Central African Republic,Central African Republic,,Culicidae,,,,,polyprotein [Bagaza virus]
AAX12371,Pronghorn antelope pestivirus,set:AY781152,AY781152,,"Vilcek,S., Ridpath,J.F., Van Campen,H., Cavender,J.L., Warg,J., Neill,J.D., Fischer,N., Grundhoff,A., Postel,A., Becher,P., Cavendish,J., Boatwright,W.D. Jr.",2005-05-01,,Pestivirus antilocaprae,Pestivirus,Flaviviridae,ssRNA(+),3897,GenBank,,,2,polyprotein,USA,USA,,Antilocapra americana,,,,,polyprotein [Pronghorn antelope pestivirus]
AAX68554,human pegivirus genotype 5,set:AY949771,AY949771,,"Muerhoff,A.S., Leary,T.P., Sathar,M.A., Dawson,G.J., Desai,S.M.",2005-04-06,D50,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2842,GenBank,,,1,polyprotein,South Africa: KwaZulu Natal,South Africa,,,,,,,polyprotein [human pegivirus genotype 5]
AAS59402,Usutu virus,set:AY453411,AY453411,,"Weissenbock,H., Kolodziejek,J., Url,A., Lussy,H., Rebel-Bauder,B., Nowotny,N., Bakonyi,T., Gould,E.A.",2004-10-05,,Orthoflavivirus usutuense,Orthoflavivirus,Flaviviridae,ssRNA(+),3434,GenBank,,,2,polyprotein precursor,Austria,Austria,,,,,,,polyprotein precursor [Usutu virus]
AAP29989,Omsk hemorrhagic fever virus,set:AY193805,AY193805,,"Lin,D., Li,L., Dick,D., Shope,R.E., Feldmann,H., Barrett,A.D., Holbrook,M.R., Barrett,A.D.T.",2003-08-08,,Orthoflavivirus omskense,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Omsk hemorrhagic fever virus]
BAC79364,Yokose virus,set:AB114858,AB114858,,"Tajima,S., Takasaki,T., Matsuno,S., Nakayama,M., Kurane,I., Yabe,S., Nomura,H.",2003-07-17,,Orthoflavivirus yokoseense,Orthoflavivirus,Flaviviridae,ssRNA(+),3425,GenBank,,,1,polyprotein,,,,Chiroptera,,,,,polyprotein [Yokose virus]
AAO42519,GB virus C,set:AY196904,AY196904,,"George,S.L., Xiang,J., Stapleton,J.T.",2003-02-24,765,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2842,GenBank,,,1,polyprotein,,,,,blood,,,,polyprotein [GB virus C]
CAC82713,Montana myotis leukoencephalitis virus,set:AJ299445,AJ299445,,"Charlier,N., Leyssen,P., Pleij,C.W., Lemey,P., Billoir,F., Van Laethem,K., Vandamme,A.M., De Clercq,E., de Lamballerie,X., Neyts,J.",2002-08-22,,Orthoflavivirus montanaense,Orthoflavivirus,Flaviviridae,ssRNA(+),3374,GenBank,,,1,polyprotein,USA:Montana,USA,MT,,,,,,polyprotein [Montana myotis leukoencephalitis virus]
CAC82912,Modoc virus,set:AJ242984,AJ242984,,"Leyssen,P., Charlier,N., Lemey,P., Billoir,F., Vandamme,A.M., De Clercq,E., de Lamballerie,X., Neyts,J.",2002-02-23,,Orthoflavivirus modocense,Orthoflavivirus,Flaviviridae,ssRNA(+),3374,GenBank,,,1,polyprotein,USA:Modoc county,USA,CA,,,,,,polyprotein [Modoc virus]
AAL32169,Deer tick virus,set:AF311056,AF311056,,"Kuno,G., Artsob,H., Karabatsos,N., Tsuchiya,K.R., Chang,G.J., Chang,G.-J.J.",2001-11-16,CT95,Orthoflavivirus powassanense,Orthoflavivirus,Flaviviridae,ssRNA(+),3415,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Deer tick virus]
AAL08421,Alkhumra hemorrhagic fever virus,set:AF331718,AF331718,,"Charrel,R.N., Zaki,A.M., Attoui,H., Fakeeh,M., Billoir,F., Yousef,A.I., de Chesse,R., De Micco,P., Gould,E.A., de Lamballerie,X., Fakeeh,S., de Micco,P.",2001-09-29,,Orthoflavivirus kyasanurense,Orthoflavivirus,Flaviviridae,ssRNA(+),3416,GenBank,,,2,polyprotein,Saudi Arabia,Saudi Arabia,,Homo sapiens,,,,,polyprotein [Alkhumra hemorrhagic fever virus]
AAK01233,Dengue virus type 4,set:AF326573,AF326573,,"Durbin,A.P., Karron,R.A., Sun,W., Vaughn,D.W., Reynolds,M.J., Perreault,J.R., Thumar,B., Men,R., Lai,C.J., Elkins,W.R., Chanock,R.M., Murphy,B.R., Whitehead,S.S.",2001-02-05,,Orthoflavivirus denguei,Orthoflavivirus,Flaviviridae,ssRNA(+),3387,GenBank,,,1,polyprotein precursor,,,,,,,,,polyprotein precursor [Dengue virus type 4]
AAF75259,Langat virus,set:AF253419,AF253419,,"Campbell,M.S., Pletnev,A.G.",2000-06-11,,Orthoflavivirus langatense,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Langat virus]
AAF70829,Apoi virus,set:AF160193,AF160193,,"Billoir,F., de Chesse,R., Tolou,H., de Micco,P., Gould,E.A., de Lamballerie,X., Attoui,H.",2000-05-19,,Orthoflavivirus apoiense,Orthoflavivirus,Flaviviridae,ssRNA(+),3371,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Apoi virus]
AAF37322,Rio Bravo virus,set:AF144692,AF144692,,"Billoir,F., de Chesse,R., Tolou,H., de Micco,P., Gould,E.A., de Lamballerie,X., Attoui,H.",2000-03-03,,Orthoflavivirus bravoense,Orthoflavivirus,Flaviviridae,ssRNA(+),3379,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Rio Bravo virus]
AAF05296,Murray Valley encephalitis virus,set:AF161266,AF161266,,"Hurrelbrink,R.J., Nestorowicz,A., McMinn,P.C.",1999-11-02,,Orthoflavivirus murrayense,Orthoflavivirus,Flaviviridae,ssRNA(+),3434,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Murray Valley encephalitis virus]
AAF02523,Pestivirus giraffe-1 H138,set:AF144617,AF144617,,"Becher,P., Orlich,M., Kosmidou,A., Konig,M., Baroth,M., Thiel,H.J., Avalos-Ramirez,R., Thiel,H.-J.",1999-10-16,giraffe-1 H138,Pestivirus giraffae,Pestivirus,Flaviviridae,ssRNA(+),3989,GenBank,,,2,polyprotein,,,,Giraffa camelopardalis,,,,,polyprotein [Pestivirus giraffe-1 H138]
AAD31543,simian pegivirus-chimpanzee,set:AF070476,AF070476,,"Birkenmeyer,L.G., Desai,S.M., Muerhoff,A.S., Leary,T.P., Simons,J.N., Montes,C.C., Mushahwar,I.K.",1999-05-20,,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2942,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [simian pegivirus-chimpanzee]
BAA36518,GB virus C,set:AB021287,AB021287,,"Naito,H., Hayashi,S., Abe,K.",1999-01-07,HGV-MY14,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2842,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [GB virus C]
AAF82240,tick-borne encephalitis virus-Siberian subtype,set:L40361,L40361,,"Gritsun,T.S., Venugopal,K., de A Zanotto,P.M., Mikhailov,M.V., Holmes,E.C., Polkinghorne,I., Sall,A.A., Frolova,T.V., Pogodina,V.V., Lashkevich,V.A., Gould,E.A.",1998-06-02,,Orthoflavivirus encephalitidis,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [tick-borne encephalitis virus-Siberian subtype]
BAA22476,GB virus C,set:AB003289,AB003289,,"Takahashi,K., Hijikata,M., Aoyama,K., Hoshino,H., Hino,K., Mishiro,S.",1997-09-30,CG01BD,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2842,GenBank,,,,polyprotein,,,,,blood,,,,polyprotein [GB virus C]
BAA22479,GB virus C,set:AB003292,AB003292,,"Takahashi,K., Hijikata,M., Aoyama,K., Hoshino,H., Hino,K., Mishiro,S.",1997-09-30,G05BD,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2842,GenBank,,,,polyprotein,,,,,blood,,,,polyprotein [GB virus C]
AAB71133,Pegivirus platyrrhini,set:U94421,U94421,,"Leary,T.P., Desai,S.M., Yamaguchi,J., Chalmers,M.L., Schlauder,G.G., Dawson,G.J., Mushahwar,I.K., Erker,J.C.",1997-09-23,,Pegivirus platyrrhini,Pegivirus,Flaviviridae,ssRNA(+),2967,GenBank,,,2,polyprotein precursor,,,,Saguinus labiatus,,,,,polyprotein precursor [Pegivirus platyrrhini]
CAA73640,Hepatitis C virus (isolate EUH1480),set:Y13184,Y13184,,"Chamberlain,R.W., Adams,N.J., Taylor,L.A., Simmonds,P., Elliott,R.M.",1997-09-12,,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3014,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Hepatitis C virus (isolate EUH1480)]
CAA72801,Hepatitis C virus (isolate EUHK2),set:Y12083,Y12083,,"Adams,N.J., Chamberlain,R.W., Taylor,L.A., Davidson,F., Lin,C.K., Elliott,R.M., Simmonds,P.",1997-08-12,,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3018,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Hepatitis C virus (isolate EUHK2)]
AAB66324,hepatitis C virus genotype 1a,set:AF009606,AF009606,,"Kolykhalov,A.A., Agapov,E.V., Blight,K.J., Mihalik,K., Feinstone,S.M., Rice,C.M.",1997-08-09,H77,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3011,GenBank,1a,,1,polyprotein,,,,,,,,,polyprotein [hepatitis C virus genotype 1a]
AAB58782,Dengue virus 2 Thailand/16681/84,set:U87411,U87411,,"Kinney,R.M., Butrapet,S., Chang,G.J., Tsuchiya,K.R., Roehrig,J.T., Bhamarapravati,N., Gubler,D.J.",1997-06-04,,Orthoflavivirus denguei,Orthoflavivirus,Flaviviridae,ssRNA(+),3391,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Dengue virus 2 Thailand/16681/84]
CAA69190,Louping ill virus,set:Y07863,Y07863,,"Gritsun,T.S., Venugopal,K., Zanotto,P.M., Mikhailov,M.V., Sall,A.A., Holmes,E.C., Polkinghorne,I., Frolova,T.V., Pogodina,V.V., Lashkevich,V.A., Gould,E.A.",1997-04-29,,Orthoflavivirus loupingi,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Louping ill virus]
AAB70695,dengue virus type I,set:U88536,U88536,,"McKee,K.T. Jr., Bancroft,W.H., Eckels,K.H., Redfield,R.R., Summers,P.L., Russell,P.K., Puri,B., Nelson,W.M., Henchal,E.A., Hoke,C.H., Dubois,D.R., Porter,K.R., Hayes,C.G.",1997-02-28,,Orthoflavivirus denguei,Orthoflavivirus,Flaviviridae,ssRNA(+),3392,GenBank,,,2,polyprotein,,,,,,,,,polyprotein [dengue virus type I]
AAC55951,GB virus C,set:U63715,U63715,,"Erker,J.C., Simons,J.N., Muerhoff,A.S., Leary,T.P., Chalmers,M.L., Desai,S.M., Mushahwar,I.K.",1996-11-13,GBV-C(EA),Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2842,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [GB virus C]
BAA04609,Hepatitis C virus (isolate NZL1),set:D17763,D17763,,"Sakamoto,M., Akahane,Y., Tsuda,F., Tanaka,T., Woodfield,D.G., Okamoto,H.",1996-02-09,NZL1,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3021,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Hepatitis C virus (isolate NZL1)]
BAA09890,Hepatitis C virus (isolate JK049),set:D63821,D63821,,"Tokita,H., Okamoto,H., Iizuka,H., Kishimoto,J., Tsuda,F., Lesmana,L.A., Miyakawa,Y., Mayumi,M.",1996-02-09,JK049,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3019,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Hepatitis C virus (isolate JK049)]
BAA09891,Hepatitis C virus (isolate JK046),set:D63822,D63822,,"Tokita,H., Okamoto,H., Iizuka,H., Kishimoto,J., Tsuda,F., Lesmana,L.A., Miyakawa,Y., Mayumi,M.",1996-02-09,JK046,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3022,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Hepatitis C virus (isolate JK046)]
AAA96965,GB virus C,set:U45966,U45966,,"Linnen,J., Wages,J., Zhang-Keck,Z.-Y., Fry,K.E., Krawczynski,K., Alter,H., Koonin,E., Gallagher,M., Alter,M., Hadziyannis,S., Karayiannis,P., Fung,K., Nakatsuji,Y., Shih,W.-K., Young,L., Piatak,M. Jr., Hoover,C., Fernandez,J., Chen,S., Zou,J.-C., Morris,T., Hyams,K.C., Ismay,S., Lifson,J.D., Hess,G., Foung,S.K.H., Thomas,H., Bradley,D., Margolis,H., Kim,J.P.",1996-02-02,R10291,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2910,GenBank,,,1,polyprotein,,,,Homo sapiens,,,,,polyprotein [GB virus C]
AAA96964,GB virus C,set:U44402,U44402,,"Linnen,J., Wages,J., Zhang-Keck,Z.-Y., Fry,K.E., Krawczynski,K., Alter,H., Koonin,E., Gallagher,M., Alter,M., Hadziyannis,S., Karayiannis,P., Fung,K., Nakatsuji,Y., Shih,W.-K., Young,L., Piatak,M. Jr., Hoover,C., Fernandez,J., Chen,S., Zou,J.-C., Morris,T., Hyams,K.C., Ismay,S., Lifson,J.D., Hess,G., Foung,S.K.H., Thomas,H., Bradley,D., Margolis,H., Kim,J.P.",1996-01-27,PNF2161,Pegivirus hominis,Pegivirus,Flaviviridae,ssRNA(+),2873,GenBank,,,1,polyprotein precursor,,,,Homo sapiens,,,,,polyprotein precursor [GB virus C]
CAA61161,Classical swine fever virus - Alfort/187,set:X87939,X87939,,"Ruggli,N., Moser,C., Mitchell,D., Hofmann,M., Tratschin,J.D., Mittelholzer,C., Hofmann,M.A.",1995-06-19,,Pestivirus suis,Pestivirus,Flaviviridae,ssRNA(+),3898,GenBank,,,2,Hog cholera virus,,,,,,,,,Hog cholera virus [Classical swine fever virus - Alfort/187]
AAA82981,Bovine viral diarrhea virus 2,set:U18059,U18059,,"Ridpath,J.F., Bolin,S.R.",1995-06-02,890,Pestivirus tauri,Pestivirus,Flaviviridae,ssRNA(+),3973,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Bovine viral diarrhea virus 2]
AAC54059,Hepacivirus platyrrhini,set:U22304,U22304,,"Simons,J.N., Pilot-Matias,T.J., Leary,T.P., Dawson,G.J., Desai,S.M., Schlauder,G.G., Muerhoff,A.S., Erker,J.C., Buijk,S.L., Chalmers,M.L., van Sant,C.L., Mushahwar,I.K.",1995-04-12,,Hepacivirus platyrrhini,Hepacivirus,Flaviviridae,ssRNA(+),2864,GenBank,,,1,polypeptide,,,,,,,,,polypeptide [Hepacivirus platyrrhini]
AAC55983,Pegivirus platyrrhini,set:U22303,U22303,,"Simons,J.N., Pilot-Matias,T.J., Leary,T.P., Dawson,G.J., Desai,S.M., Schlauder,G.G., Muerhoff,A.S., Erker,J.C., Buijk,S.L., Chalmers,M.L., van Sant,C.L., Mushahwar,I.K., Schultz,D.E., Lemon,S.M.",1995-04-12,,Pegivirus platyrrhini,Pegivirus,Flaviviridae,ssRNA(+),2954,GenBank,,,2,polyprotein,,,,,,,,,polyprotein [Pegivirus platyrrhini]
AAC16444,Border disease virus X818,set:AF037405,AF037405,,"Becher,P., Shannon,A.D., Tautz,N., Thiel,H.J., Orlich,M., Thiel,H.-J.",1994-02-10,,Pestivirus ovis,Pestivirus,Flaviviridae,ssRNA(+),3895,GenBank,,,2,polyprotein,,,,,,,,,polyprotein [Border disease virus X818]
AAA48498,West Nile virus,set:M12294,M12294,,"Castle,E., Nowak,T., Leidner,U., Wengler,G., Yamshchikov,V.F., Perelygin,A.A., Brinton,M.A., Compans,R.W.",1993-08-03,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),3430,GenBank,,,3,polyprotein precursor,,,,,,,,,polyprotein precursor [West Nile virus]
AAA86870,tick-borne encephalitis virus-European subtype,set:U27495,U27495,,"Mandl,C.W., Heinz,F.X., Kunz,C., Stockl,E., Wallner,G.",1993-08-03,,Orthoflavivirus encephalitidis,Orthoflavivirus,Flaviviridae,ssRNA(+),3414,GenBank,,,3,polyprotein,,,,Ixodes ricinus,,,,,polyprotein [tick-borne encephalitis virus-European subtype]
AAA42854,Bovine viral diarrhea virus 1-NADL,set:M31182,M31182,,"Colett,M.S., Larson,R., Gold,C., Strick,D., Anderson,D.K., Purchio,A.F.",1993-08-02,,Pestivirus bovis,Pestivirus,Flaviviridae,ssRNA(+),3988,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Bovine viral diarrhea virus 1-NADL]
AAA45676,hepatitis C virus genotype 1a,set:M62321,M62321,,"Choo,Q.-L., Richman,K., Han,J.H., Berger,K., Lee,C., Dong,C., Gallegos,C., Coit,D., Medina-Selby,A., Barr,P.J., Weiner,A., Bradley,D.W., Kuo,G., Houghton,M.",1993-08-02,,Hepacivirus hominis,Hepacivirus,Flaviviridae,ssRNA(+),3011,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [hepatitis C virus genotype 1a]
AAA81554,Japanese encephalitis virus,set:M18370,M18370,,"Sumiyoshi,H., Mori,C., Fuke,I., Morita,K., Kuhara,S., Kondou,J., Kikuchi,Y., Nagamatu,H., Igarashi,A.",1993-08-02,,Orthoflavivirus japonicum,Orthoflavivirus,Flaviviridae,ssRNA(+),3432,GenBank,,,1,JEV polyprotein,,,,,,,,,JEV polyprotein [Japanese encephalitis virus]
AAA99437,Dengue virus type 3,set:M93130,M93130,,"Osatomi,K., Sumiyoshi,H.",1993-08-02,,Orthoflavivirus denguei,Orthoflavivirus,Flaviviridae,ssRNA(+),3390,GenBank,,,1,unnamed protein product,,,,,,,,,unnamed protein product [Dengue virus type 3]
AAA02739,Powassan virus,set:L06436,L06436,,"Mandl,C.W., Holzmann,H., Kunz,C., Heinz,F.X.",1993-07-26,,Orthoflavivirus powassanense,Orthoflavivirus,Flaviviridae,ssRNA(+),3415,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Powassan virus]
AAA42860,Bovine viral diarrhea virus 1-SD1,set:M96751,M96751,,"Deng,R., Brock,K.V.",1993-06-11,,Pestivirus bovis,Pestivirus,Flaviviridae,ssRNA(+),3898,GenBank,,,2,polyprotein,,,,,,,,,polyprotein [Bovine viral diarrhea virus 1-SD1]
BAA00176,Kunjin virus,set:D00246,D00246,,"Coia,G., Parker,M.D., Speight,G., Byrne,M.E., Westaway,E.G.",1993-04-29,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),3433,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Kunjin virus]
