Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AZF86096,Sclerotium rolfsii fusarivirus 1,set:MH766491,MH766491,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Alphafusarivirus sclerotii,Alphafusarivirus,Fusariviridae,ssRNA,1637,GenBank,,,,RNA-dependent RNA polymerase,China,China,,Athelia rolfsii,,2016,,,RNA-dependent RNA polymerase [Sclerotium rolfsii fusarivirus 1]
AZF86097,Sclerotium rolfsii fusarivirus 1,set:MH766491,MH766491,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Alphafusarivirus sclerotii,Alphafusarivirus,Fusariviridae,ssRNA,623,GenBank,,,,hypothetical protein,China,China,,Athelia rolfsii,,2016,,,hypothetical protein [Sclerotium rolfsii fusarivirus 1]
AZF86098,Sclerotium rolfsii fusarivirus 2,set:MH766492,MH766492,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Alphafusarivirus rolfsii,Alphafusarivirus,Fusariviridae,ssRNA,1678,GenBank,,,,putative RNA-dependent RNA polymerase,China,China,,,,2016,,,putative RNA-dependent RNA polymerase [Sclerotium rolfsii fusarivirus 2]
AZF86099,Sclerotium rolfsii fusarivirus 2,set:MH766492,MH766492,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Alphafusarivirus rolfsii,Alphafusarivirus,Fusariviridae,ssRNA,623,GenBank,,,,hypothetical protein,China,China,,,,2016,,,hypothetical protein [Sclerotium rolfsii fusarivirus 2]
AZF86107,Sclerotium rolfsii hypovirus 2,set:MH766497,MH766497,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Sclerotium rolfsii hypovirus 2,Hypovirus,Hypoviridae,ssRNA(+),3552,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotium rolfsii hypovirus 2]
AZF86108,Sclerotium rolfsii hypovirus 3,set:MH766498,MH766498,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Sclerotium rolfsii hypovirus 3,Hypovirus,Hypoviridae,ssRNA(+),3554,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotium rolfsii hypovirus 3]
AZF86109,Sclerotium rolfsii hypovirus 4,set:MH766499,MH766499,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Sclerotium rolfsii hypovirus 4,Hypovirus,Hypoviridae,ssRNA(+),3553,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotium rolfsii hypovirus 4]
AZF86110,Sclerotium rolfsii hypovirus 5,set:MH766500,MH766500,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Sclerotium rolfsii hypovirus 5,Hypovirus,Hypoviridae,ssRNA(+),3551,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotium rolfsii hypovirus 5]
AZF86111,Sclerotinia sclerotiorum hypovirus 6,set:MH766501,MH766501,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Sclerotinia sclerotiorum hypovirus 6,Hypovirus,Hypoviridae,ssRNA(+),2039,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotinia sclerotiorum hypovirus 6]
AZF86112,Sclerotium rolfsii hypovirus 7,set:MH766502,MH766502,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Sclerotium rolfsii hypovirus 7,Hypovirus,Hypoviridae,ssRNA(+),3528,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotium rolfsii hypovirus 7]
AZF86113,Sclerotium rolfsii hypovirus 8,set:MH766503,MH766503,,"Zhong,J., Zhu,J.Z.",2018-12-04,,Etahypovirus sclerotii,Etahypovirus,Hypoviridae,ssRNA(+),3924,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2016,,,polyprotein [Sclerotium rolfsii hypovirus 8]
AZA15168,Sclerotium rolfsii hypovirus 1,set:MH037014,MH037014,,"Zhu,J.Z., Zhong,J.",2018-11-28,BLH-1,Thetahypovirus sclerotii,Thetahypovirus,Hypoviridae,ssRNA(+),4604,GenBank,,,,polyprotein,China,China,,Athelia rolfsii,,2014,,,polyprotein [Sclerotium rolfsii hypovirus 1]
AXU24203,Trichoderma harzianum bipartite mycovirus 1,set:MH536648,MH536648,,"Liu,C., Li,M., Wu,B., Jiang,X.",2018-09-10,137,Trichoderma harzianum orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,631,GenBank,,1,,RNA-dependent RNA polymerase,China: Xinjiang,China,,Trichoderma harzianum,,2015-07,,,RNA-dependent RNA polymerase [Trichoderma harzianum bipartite mycovirus 1]
AXU24204,Trichoderma harzianum bipartite mycovirus 1,set:MH536649,MH536649,,"Liu,C., Li,M., Wu,B., Jiang,X.",2018-09-10,137,Trichoderma harzianum orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,314,GenBank,,2,,hypothetical protein,China: Xinjiang,China,,Trichoderma harzianum,,2015-07,,,hypothetical protein [Trichoderma harzianum bipartite mycovirus 1]
AWT23236,Botrytis cinerea hypovirus 1,set:MG554632,MG554632,,"Hao,F., Ding,T., Wu,M., Zhang,J., Yang,L., Chen,W., Li,G.",2018-06-16,,Betahypovirus sinensis,Betahypovirus,Hypoviridae,ssRNA(+),2964,GenBank,,,1,polyprotein,China,China,,Botrytis cinerea,,2013,,,polyprotein [Botrytis cinerea hypovirus 1]
AWT23237,Botrytis cinerea fusarivirus 1,set:MG554633,MG554633,,"Hao,F., Ding,T., Wu,M., Zhang,J., Yang,L., Chen,W., Li,G.",2018-06-16,,Betafusarivirus sinensis,Betafusarivirus,Fusariviridae,ssRNA,1644,GenBank,,,1,hypothetical protein,China,China,,Botrytis cinerea,,2013,,,hypothetical protein [Botrytis cinerea fusarivirus 1]
AWT23238,Botrytis cinerea fusarivirus 1,set:MG554633,MG554633,,"Hao,F., Ding,T., Wu,M., Zhang,J., Yang,L., Chen,W., Li,G.",2018-06-16,,Betafusarivirus sinensis,Betafusarivirus,Fusariviridae,ssRNA,715,GenBank,,,1,hypothetical protein,China,China,,Botrytis cinerea,,2013,,,hypothetical protein [Botrytis cinerea fusarivirus 1]
AVK39792,Entoleuca hypovirus 1,set:MF536690,MF536690,,"Velasco,L., Arjona-Girona,I., Ariza,M.T., Cretazzo,E., Lopez-Herrera,C.J.",2018-03-10,97-14,Epsilonhypovirus entoleucae,Epsilonhypovirus,Hypoviridae,ssRNA(+),589,GenBank,,,,hypothetical protein,Spain,Spain,,Entoleuca sp.,,2013-03-11,,,hypothetical protein [Entoleuca hypovirus 1]
AVK39793,Entoleuca hypovirus 1,set:MF536690,MF536690,,"Velasco,L., Arjona-Girona,I., Ariza,M.T., Cretazzo,E., Lopez-Herrera,C.J.",2018-03-10,97-14,Epsilonhypovirus entoleucae,Epsilonhypovirus,Hypoviridae,ssRNA(+),3639,GenBank,,,,replicase,Spain,Spain,,Entoleuca sp.,,2013-03-11,,,replicase [Entoleuca hypovirus 1]
BBB86775,Rosellinia necatrix hypovirus 2,set:LC333733,LC333733,,"Arjona-Lopez,J.M., Telengech,P., Jamal,A., Hisano,S., Kondo,H., Yelin,M.D., Arjona-Girona,I., Kanematsu,S., Lopez-Herrera,C.J., Suzuki,N., Ropez,J.",2018-01-11,,Rosellinia necatrix hypovirus 2,,Hypoviridae,ssRNA(+),591,GenBank,,,1,hypothetical protein,"Spain:Andalusia, Malaga, Torrox",Spain,,Rosellinia necatrix,,2014-08-11,,,hypothetical protein [Rosellinia necatrix hypovirus 2]
BBB86776,Rosellinia necatrix hypovirus 2,set:LC333733,LC333733,,"Arjona-Lopez,J.M., Telengech,P., Jamal,A., Hisano,S., Kondo,H., Yelin,M.D., Arjona-Girona,I., Kanematsu,S., Lopez-Herrera,C.J., Suzuki,N., Ropez,J.",2018-01-11,,Rosellinia necatrix hypovirus 2,,Hypoviridae,ssRNA(+),3641,GenBank,,,1,polyprotein,"Spain:Andalusia, Malaga, Torrox",Spain,,Rosellinia necatrix,,2014-08-11,,,polyprotein [Rosellinia necatrix hypovirus 2]
BBC21049,Rosellinia necatrix hypovirus 1,set:LC318482,LC318482,,"Arjona-Lopez,J.M., Telengech,P., Jamal,A., Hisano,S., Kondo,H., Yelin,M.D., Arjona-Girona,I., Kanematsu,S., Lopez-Herrera,C.J., Suzuki,N.",2017-12-27,,Rosellinia necatrix hypovirus 1,Hypovirus,Hypoviridae,ssRNA(+),3971,GenBank,,,1,polyprotein,"Israel:Golan,Masade",Israel,,Rosellinia necatrix,,2013-02-01,,,polyprotein [Rosellinia necatrix hypovirus 1]
DAB41438,Allium cepa amalgavirus 1,set:BK010347,BK010347,,"Nibert,M.L., Pyle,J.D., Firth,A.E.",2017-12-09,,Amalgavirus allii,Amalgavirus,Amalgaviridae,dsRNA,391,GenBank,,,1,ORF1p,,,,,,,,,TPA_inf: ORF1p [Allium cepa amalgavirus 1]
DAB41439,Allium cepa amalgavirus 1,set:BK010347,BK010347,,"Nibert,M.L., Pyle,J.D., Firth,A.E.",2017-12-09,,Amalgavirus allii,Amalgavirus,Amalgaviridae,dsRNA,1057,GenBank,,,1,ORF1+2p,,,,,,,,,TPA_inf: ORF1+2p [Allium cepa amalgavirus 1]
DAB41440,Allium cepa amalgavirus 2,set:BK010348,BK010348,,"Nibert,M.L., Pyle,J.D., Firth,A.E.",2017-12-09,,Amalgavirus cepae,Amalgavirus,Amalgaviridae,dsRNA,390,GenBank,,,1,ORF1p,,,,,,,,,TPA_inf: ORF1p [Allium cepa amalgavirus 2]
DAB41441,Allium cepa amalgavirus 2,set:BK010348,BK010348,,"Nibert,M.L., Pyle,J.D., Firth,A.E.",2017-12-09,,Amalgavirus cepae,Amalgavirus,Amalgaviridae,dsRNA,1065,GenBank,,,1,ORF1+2p,,,,,,,,,TPA_inf: ORF1+2p [Allium cepa amalgavirus 2]
ARO52688,Neofusicoccum luteum fusarivirus 1,set:KY906214,KY906214,,"Marais,A., Nivault,A., Faure,C., Comont,G., Theil,S., Candresse,T., Corio-Costet,M.F., Corio-Costet,M.-F.",2017-11-03,CBS110299,Alphafusarivirus neofusicocci,Alphafusarivirus,Fusariviridae,ssRNA,1554,GenBank,,,1,replicase,Portugal,Portugal,,Neofusicoccum luteum,,1996,,,replicase [Neofusicoccum luteum fusarivirus 1]
ARO52689,Neofusicoccum luteum fusarivirus 1,set:KY906214,KY906214,,"Marais,A., Nivault,A., Faure,C., Comont,G., Theil,S., Candresse,T., Corio-Costet,M.F., Corio-Costet,M.-F.",2017-11-03,CBS110299,Alphafusarivirus neofusicocci,Alphafusarivirus,Fusariviridae,ssRNA,475,GenBank,,,1,hypothetical protein,Portugal,Portugal,,Neofusicoccum luteum,,1996,,,hypothetical protein [Neofusicoccum luteum fusarivirus 1]
ARS33771,Cryptosporidium parvum virus 1,set:706a4999a8e3c303411a41219ab4778b3f7f4f10,KY884720,,"Vong,M., Ludington,J.G., Ward,H.D., Nibert,M.L.",2017-05-24,,Cryptosporidium parvum virus 1,Cryspovirus,Partitiviridae,dsRNA,523,GenBank,,dsRNA1,1,RNA-dependent RNA polymerase,USA,USA,,Cryptosporidium parvum,oocyst,,,,RNA-dependent RNA polymerase [Cryptosporidium parvum virus 1]
ARS33772,Cryptosporidium parvum virus 1,set:706a4999a8e3c303411a41219ab4778b3f7f4f10,KY884721,,"Vong,M., Ludington,J.G., Ward,H.D., Nibert,M.L.",2017-05-24,,Cryptosporidium parvum virus 1,Cryspovirus,Partitiviridae,dsRNA,319,GenBank,,dsRNA2,1,capsid protein,USA,USA,,Cryptosporidium parvum,oocyst,,,,capsid protein [Cryptosporidium parvum virus 1]
ARO72612,Spinach amalgavirus 1,set:KY695011,KY695011,,"Park,D., Hahn,Y.",2017-05-10,SRP059420,Amalgavirus spinaciae,Amalgavirus,Amalgaviridae,dsRNA,1053,GenBank,,,1,fusion protein,USA,USA,,Spinacia oleracea,,,,,fusion protein [Spinach amalgavirus 1]
ARO72613,Spinach amalgavirus 1,set:KY695011,KY695011,,"Park,D., Hahn,Y.",2017-05-10,SRP059420,Amalgavirus spinaciae,Amalgavirus,Amalgaviridae,dsRNA,387,GenBank,,,1,putative coat protein,USA,USA,,Spinacia oleracea,,,,,putative coat protein [Spinach amalgavirus 1]
ARO49645,Zostera marina amalgavirus 1,set:KY783316,KY783316,,"Park,D., Goh,C.J., Kim,H., Hahn,Y.",2017-05-09,SRP035489-1,Amalgavirus zosterae,Amalgavirus,Amalgaviridae,dsRNA,1049,GenBank,,,1,fusion protein,China,China,,Zostera marina,,,,,fusion protein [Zostera marina amalgavirus 1]
ARO49646,Zostera marina amalgavirus 1,set:KY783316,KY783316,,"Park,D., Goh,C.J., Kim,H., Hahn,Y.",2017-05-09,SRP035489-1,Amalgavirus zosterae,Amalgavirus,Amalgaviridae,dsRNA,382,GenBank,,,1,putative coat protein,China,China,,Zostera marina,,,,,putative coat protein [Zostera marina amalgavirus 1]
ARO49647,Zostera marina amalgavirus 2,set:KY783317,KY783317,,"Park,D., Goh,C.J., Kim,H., Hahn,Y.",2017-05-09,SRP035489-2,Amalgavirus marinae,Amalgavirus,Amalgaviridae,dsRNA,1062,GenBank,,,1,fusion protein,China,China,,Zostera marina,,,,,fusion protein [Zostera marina amalgavirus 2]
ARO49648,Zostera marina amalgavirus 2,set:KY783317,KY783317,,"Park,D., Goh,C.J., Kim,H., Hahn,Y.",2017-05-09,SRP035489-2,Amalgavirus marinae,Amalgavirus,Amalgaviridae,dsRNA,395,GenBank,,,1,putative coat protein,China,China,,Zostera marina,,,,,putative coat protein [Zostera marina amalgavirus 2]
AQM49936,Agaricus bisporus virus 10,set:KY357495,KY357495,,"Deakin,G., Dobbs,E., Jones,I.M., Grogan,H.M., Burton,K.S.",2017-02-13,AbV10-003,Agaricus bisporus virus 10,,,unknown,1662,GenBank,,,,replicase,Ireland,Ireland,,Agaricus bisporus,,2011-10,,,replicase [Agaricus bisporus virus 10]
AQM49937,Agaricus bisporus virus 10,set:KY357495,KY357495,,"Deakin,G., Dobbs,E., Jones,I.M., Grogan,H.M., Burton,K.S.",2017-02-13,AbV10-003,Agaricus bisporus virus 10,,,unknown,580,GenBank,,,,hypothetical protein,Ireland,Ireland,,Agaricus bisporus,,2011-10,,,hypothetical protein [Agaricus bisporus virus 10]
AQM49938,Agaricus bisporus virus 11,set:KY357496,KY357496,,"Deakin,G., Dobbs,E., Jones,I.M., Grogan,H.M., Burton,K.S.",2017-02-13,AbV11-003,Alphafusarivirus portobelli,Alphafusarivirus,Fusariviridae,ssRNA,1690,GenBank,,,,replicase,Ireland,Ireland,,Agaricus bisporus,,2011-10,,,replicase [Agaricus bisporus virus 11]
AQM49939,Agaricus bisporus virus 11,set:KY357496,KY357496,,"Deakin,G., Dobbs,E., Jones,I.M., Grogan,H.M., Burton,K.S.",2017-02-13,AbV11-003,Alphafusarivirus portobelli,Alphafusarivirus,Fusariviridae,ssRNA,539,GenBank,,,,hypothetical protein,Ireland,Ireland,,Agaricus bisporus,,2011-10,,,hypothetical protein [Agaricus bisporus virus 11]
APL96674,Fusarium langsethiae hypovirus 1,set:KY120321,KY120321,,"Li,P., Chen,X., He,H., Qiu,D., Guo,L.",2016-12-17,FlHV1/AH32,Epsilonhypovirus sinicum,Epsilonhypovirus,Hypoviridae,ssRNA(+),3951,GenBank,,,,polyprotein,China,China,,Fusarium langsethiae,,2010-10,,,polyprotein [Fusarium langsethiae hypovirus 1]
APG76084,Beihai sipunculid worm virus 6,set:KX883005,KX883005,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Deltahypovirus sipunculidi,Deltahypovirus,Hypoviridae,ssRNA(+),2767,GenBank,,,1,polyprotein,China,China,,,,2014,,,polyprotein [Beihai sipunculid worm virus 6]
APG76085,Beihai hypo-like virus 1,set:KX883006,KX883006,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Deltahypovirus sinicum,Deltahypovirus,Hypoviridae,ssRNA(+),3165,GenBank,,,1,polyprotein,China,China,,,,2014,,,polyprotein [Beihai hypo-like virus 1]
APG76086,Wuhan insect virus 14,set:KX883007,KX883007,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Alphahypovirus insecti,Alphahypovirus,Hypoviridae,ssRNA(+),3818,GenBank,,,1,polyprotein,China,China,,,,2013,,,polyprotein [Wuhan insect virus 14]
APG78172,Beihai picobirna-like virus 7,set:KX884062,KX884062,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Beihai picobirna-like virus 7,,,RNA,492,GenBank,,Seg 1,1,RdRp,China,China,,Sipuncula,,2014,,,RdRp [Beihai picobirna-like virus 7]
APG78173,Beihai picobirna-like virus 7,set:KX884063,KX884063,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Beihai picobirna-like virus 7,,,RNA,607,GenBank,,Seg 2,1,hypothetical protein,China,China,,Sipuncula,,2014,,,hypothetical protein [Beihai picobirna-like virus 7]
BAV93048,Pepper cryptic virus 2,set:8f7320e07f8fc8ec856d4b6725554e283f7adfa9,LC195294,,"Park,C.Y., Yeom,Y.A., Oh,J.H., Lee,S.H.",2016-11-16,YY,Pepper cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,478,GenBank,,RNA1,,putative RNA-dependent RNA polymerase,"South Korea:North Gyeongsang, Yeongyang County",South Korea,,Ixeridium dentatum,,2014-09-12,,,putative RNA-dependent RNA polymerase [Pepper cryptic virus 2]
BAV93049,Pepper cryptic virus 2,set:8f7320e07f8fc8ec856d4b6725554e283f7adfa9,LC195295,,"Park,C.Y., Yeom,Y.A., Oh,J.H., Lee,S.H.",2016-11-16,YY,Pepper cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,430,GenBank,,RNA2,,coat protein,"South Korea:North Gyeongsang, Yeongyang County",South Korea,,Ixeridium dentatum,,2014-09-12,,,coat protein [Pepper cryptic virus 2]
AOO34473,Cannabis cryptic virus,set:4e772b7728287071df75373f31b25950489a3bf0,KX709964,,"Menzel,W., Righetti,L., Paris,R., Ratti,C., Onofri,C., Calzolari,D., Knierim,D., Magagnini,G., Pacifico,D., Grassi,G.",2016-09-17,hemp09,Cannabis cryptic virus,Betapartitivirus,Partitiviridae,dsRNA,746,GenBank,,,,RNA-dependent RNA polymerase,Italy,Italy,,Cannabis sativa,,2009,,,RNA-dependent RNA polymerase [Cannabis cryptic virus]
AOO34474,Cannabis cryptic virus,set:4e772b7728287071df75373f31b25950489a3bf0,KX709965,,"Menzel,W., Righetti,L., Paris,R., Ratti,C., Onofri,C., Calzolari,D., Knierim,D., Magagnini,G., Pacifico,D., Grassi,G.",2016-09-17,hemp09,Cannabis cryptic virus,Betapartitivirus,Partitiviridae,dsRNA,672,GenBank,,,,coat protein,Italy,Italy,,Cannabis sativa,,2009,,,coat protein [Cannabis cryptic virus]
AOG59236,Sclerotium hydrophilum virus 1,set:KU886558,KU886558,,"Wang,C., Wu,J., Zhu,X., Chen,J.",2016-09-03,ShR#20,Sclerotium hydrophilum orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,624,GenBank,,1,1,putative RNA-dependent RNA polymerase,China,China,,Sclerotium hydrophilum,,2013-03,,,putative RNA-dependent RNA polymerase [Sclerotium hydrophilum virus 1]
AOG59237,Sclerotium hydrophilum virus 1,set:KU886559,KU886559,,"Wang,C., Wu,J., Zhu,X., Chen,J.",2016-09-03,ShR#77,Sclerotium hydrophilum orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,381,GenBank,,2,1,hypothetical protein,China,China,,Sclerotium hydrophilum,,2013-03,,,hypothetical protein [Sclerotium hydrophilum virus 1]
AOG59238,Sclerotium hydrophilum virus 1,set:KU886559,KU886559,,"Wang,C., Wu,J., Zhu,X., Chen,J.",2016-09-03,ShR#77,Sclerotium hydrophilum orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,135,GenBank,,2,1,hypothetical protein,China,China,,Sclerotium hydrophilum,,2013-03,,,hypothetical protein [Sclerotium hydrophilum virus 1]
BAV56297,Fusarium poae virus 1-240374,set:fe07d07857c0273b9c0981404219a50a6cc6e513,LC150606,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Fusarium poae virus 1,Betapartitivirus,Partitiviridae,dsRNA,701,GenBank,,1,1,RNA-dependent RNA polymerase,Japan,Japan,,Fusarium poae,,,,,RNA-dependent RNA polymerase [Fusarium poae virus 1-240374]
BAV56298,Fusarium poae virus 1-240374,set:fe07d07857c0273b9c0981404219a50a6cc6e513,LC150607,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Fusarium poae virus 1,Betapartitivirus,Partitiviridae,dsRNA,637,GenBank,,2,1,capsid protein,Japan,Japan,,Fusarium poae,,,,,capsid protein [Fusarium poae virus 1-240374]
BAV56303,Fusarium poae fusarivirus 1,set:LC150611,LC150611,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Alphafusarivirus ioaponiae,Alphafusarivirus,Fusariviridae,ssRNA,1501,GenBank,,,1,RNA-dependent RNA polymerase,Japan,Japan,,Fusarium poae,,,,,RNA-dependent RNA polymerase [Fusarium poae fusarivirus 1]
BAV56304,Fusarium poae fusarivirus 1,set:LC150611,LC150611,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Alphafusarivirus ioaponiae,Alphafusarivirus,Fusariviridae,ssRNA,482,GenBank,,,1,hypothetical protein,Japan,Japan,,Fusarium poae,,,,,hypothetical protein [Fusarium poae fusarivirus 1]
BAV56305,Fusarium poae hypovirus 1,set:LC150612,LC150612,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Epsilonhypovirus japonicum,Epsilonhypovirus,Hypoviridae,ssRNA(+),3944,GenBank,,,1,polyprotein,Japan,Japan,,Fusarium poae,,,,,polyprotein [Fusarium poae hypovirus 1]
ANN12896,Zygosaccharomyces bailii virus Z,set:KU200450,KU200450,,"Depierreux,D., Vong,M., Nibert,M.L.",2016-06-26,,Zybavirus bailii,Zybavirus,Amalgaviridae,dsRNA,290,GenBank,,,1,putative capsid protein,Netherlands,Netherlands,,Zygosaccharomyces bailii,,,,,putative capsid protein [Zygosaccharomyces bailii virus Z]
ANN12897,Zygosaccharomyces bailii virus Z,set:KU200450,KU200450,,"Depierreux,D., Vong,M., Nibert,M.L.",2016-06-26,,Zybavirus bailii,Zybavirus,Amalgaviridae,dsRNA,1012,GenBank,,,1,putative CP/RdRp fusion protein,Netherlands,Netherlands,,Zygosaccharomyces bailii,,,,,putative CP/RdRp fusion protein [Zygosaccharomyces bailii virus Z]
AMK47915,Lactarius tabidus RNA virus 1,set:KT733084,KT733084,,"Vainio,E.J., Pennanen,T., Hantula,J.",2016-02-24,,Lactarius tabidus orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,680,GenBank,,,,RNA dependent RNA polymerase,Finland,Finland,,Lactarius tabidus,,2012,,,RNA dependent RNA polymerase [Lactarius tabidus RNA virus 1]
ALW95411,Alternaria brassicicola fusarivirus 1,set:KT581960,KT581960,,"Zhong,J., Shang,H.H., Zhu,C.X., Zhu,J.Z., Zhu,H.J., Hu,Y., Gao,B.D.",2016-01-13,817-14,Betafusarivirus alternariae,Betafusarivirus,Fusariviridae,ssRNA,1522,GenBank,,,1,polyprotein,China,China,,Alternaria brassicicola,,2013,,,polyprotein [Alternaria brassicicola fusarivirus 1]
ALW95412,Alternaria brassicicola fusarivirus 1,set:KT581960,KT581960,,"Zhong,J., Shang,H.H., Zhu,C.X., Zhu,J.Z., Zhu,H.J., Hu,Y., Gao,B.D.",2016-01-13,817-14,Betafusarivirus alternariae,Betafusarivirus,Fusariviridae,ssRNA,490,GenBank,,,1,hypothetical protein,China,China,,Alternaria brassicicola,,2013,,,hypothetical protein [Alternaria brassicicola fusarivirus 1]
ALW95413,Alternaria brassicicola fusarivirus 1,set:KT581960,KT581960,,"Zhong,J., Shang,H.H., Zhu,C.X., Zhu,J.Z., Zhu,H.J., Hu,Y., Gao,B.D.",2016-01-13,817-14,Betafusarivirus alternariae,Betafusarivirus,Fusariviridae,ssRNA,70,GenBank,,,1,hypothetical protein,China,China,,Alternaria brassicicola,,2013,,,hypothetical protein [Alternaria brassicicola fusarivirus 1]
ALO50125,Penicillium aurantiogriseum fusarivirus 1,set:KT601099,KT601099,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Alphafusarivirus penicilli,Alphafusarivirus,Fusariviridae,ssRNA,1535,GenBank,,,1,174 kDa protein,Italy,Italy,,Penicillium aurantiogriseum,,2014,,,174 kDa protein [Penicillium aurantiogriseum fusarivirus 1]
ALO50126,Penicillium aurantiogriseum fusarivirus 1,set:KT601099,KT601099,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Alphafusarivirus penicilli,Alphafusarivirus,Fusariviridae,ssRNA,465,GenBank,,,1,53 kDa protein,Italy,Italy,,Penicillium aurantiogriseum,,2014,,,53 kDa protein [Penicillium aurantiogriseum fusarivirus 1]
ALO50136,Pleospora typhicola fusarivirus 1,set:KT601107,KT601107,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Alphafusarivirus pleosporae,Alphafusarivirus,Fusariviridae,ssRNA,1548,GenBank,,,1,175 kDa protein,Italy,Italy,,Pleospora typhicola,,2014,,,175 kDa protein [Pleospora typhicola fusarivirus 1]
ALO50137,Pleospora typhicola fusarivirus 1,set:KT601107,KT601107,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Alphafusarivirus pleosporae,Alphafusarivirus,Fusariviridae,ssRNA,527,GenBank,,,1,59 kDa protein,Italy,Italy,,Pleospora typhicola,,2014,,,59 kDa protein [Pleospora typhicola fusarivirus 1]
