Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
QDB74973,Coniothyrium diplodiella chrysovirus 1,set:710d986a22b13ca5b9a71e221b7c71e1b8ebd6f0,MK584814,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-6SY1,Betachrysovirus coniothyrii,Betachrysovirus,Chrysoviridae,dsRNA,752,GenBank,,RNA3,1,hypothetical protein,Italy,Italy,,Coniella diplodiella,,2017,SAMN10585387,PRJNA509609,MAG: hypothetical protein [Coniothyrium diplodiella chrysovirus 1]
QDB74974,Coniothyrium diplodiella chrysovirus 1,set:710d986a22b13ca5b9a71e221b7c71e1b8ebd6f0,MK584815,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-6SY1,Betachrysovirus coniothyrii,Betachrysovirus,Chrysoviridae,dsRNA,673,GenBank,,RNA4,1,hypothetical protein,Italy,Italy,,Coniella diplodiella,,2017,SAMN10585387,PRJNA509609,MAG: hypothetical protein [Coniothyrium diplodiella chrysovirus 1]
QDB74975,Neofusicoccum parvum chrysovirus 1,set:3828c3ad48066a8ee617e4e90db6640b0ac6e562,MK584816,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-22AS3,Betachrysovirus neofusicocci,Betachrysovirus,Chrysoviridae,dsRNA,1116,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Italy,Italy,,Neofusicoccum parvum,,2017,SAMN10585387,PRJNA509609,MAG: RNA-dependent RNA polymerase [Neofusicoccum parvum chrysovirus 1]
QDB74976,Neofusicoccum parvum chrysovirus 1,set:3828c3ad48066a8ee617e4e90db6640b0ac6e562,MK584817,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-22AS3,Betachrysovirus neofusicocci,Betachrysovirus,Chrysoviridae,dsRNA,801,GenBank,,RNA2,1,putative coat protein,Italy,Italy,,Neofusicoccum parvum,,2017,SAMN10585387,PRJNA509609,MAG: putative coat protein [Neofusicoccum parvum chrysovirus 1]
QDB74977,Neofusicoccum parvum chrysovirus 1,set:3828c3ad48066a8ee617e4e90db6640b0ac6e562,MK584818,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-22AS3,Betachrysovirus neofusicocci,Betachrysovirus,Chrysoviridae,dsRNA,754,GenBank,,RNA3,1,hypothetical protein,Italy,Italy,,Neofusicoccum parvum,,2017,SAMN10585387,PRJNA509609,MAG: hypothetical protein [Neofusicoccum parvum chrysovirus 1]
QDB74978,Neofusicoccum parvum chrysovirus 1,set:3828c3ad48066a8ee617e4e90db6640b0ac6e562,MK584819,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-22AS3,Betachrysovirus neofusicocci,Betachrysovirus,Chrysoviridae,dsRNA,860,GenBank,,RNA4,1,hypothetical protein,Italy,Italy,,Neofusicoccum parvum,,2017,SAMN10585387,PRJNA509609,MAG: hypothetical protein [Neofusicoccum parvum chrysovirus 1]
QCZ35876,Penicillium italicum chrysovirus,set:ba9b0abf4fffd27d670fed3acf9a3d04947a1b5a,MK214380,,"Zhang,T.",2019-06-16,PiCV1,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,1117,GenBank,,RNA1,,RNA-dependent RNA polymerase,China,China,,Penicillium italicum,,2016-04,,,RNA-dependent RNA polymerase [Penicillium italicum chrysovirus]
QCZ35877,Penicillium italicum chrysovirus,set:ba9b0abf4fffd27d670fed3acf9a3d04947a1b5a,MK214381,,"Zhang,T.",2019-06-16,PiCV1,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,982,GenBank,,RNA2,,major capsid protein,China,China,,Penicillium italicum,,2016-04,,,major capsid protein [Penicillium italicum chrysovirus]
QCZ35878,Penicillium italicum chrysovirus,set:ba9b0abf4fffd27d670fed3acf9a3d04947a1b5a,MK214382,,"Zhang,T.",2019-06-16,PiCV1,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,912,GenBank,,RNA3,,p3,China,China,,Penicillium italicum,,2016-04,,,p3 [Penicillium italicum chrysovirus]
QCZ35879,Penicillium italicum chrysovirus,set:ba9b0abf4fffd27d670fed3acf9a3d04947a1b5a,MK214383,,"Zhang,T.",2019-06-16,PiCV1,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,847,GenBank,,RNA4,,p4,China,China,,Penicillium italicum,,2016-04,,,p4 [Penicillium italicum chrysovirus]
QBL75906,Solenopsis midden virus,set:MH727531,MH727531,,"Valles,S.M., Rivers,A.R.",2019-03-18,Formosa,Solenopsis midden virus,,Totiviridae,dsRNA,1369,GenBank,,,1,putative capsid protein,Argentina,Argentina,,Solenopsis invicta,,2014-09,,,putative capsid protein [Solenopsis midden virus]
QBL75907,Solenopsis midden virus,set:MH727531,MH727531,,"Valles,S.M., Rivers,A.R.",2019-03-18,Formosa,Solenopsis midden virus,,Totiviridae,dsRNA,755,GenBank,,,1,putative non-structural polyprotein,Argentina,Argentina,,Solenopsis invicta,,2014-09,,,putative non-structural polyprotein [Solenopsis midden virus]
QBA82442,Botryosphaeria dothidea victorivirus 2,set:MH301088,MH301088,,"Yang,M., Zhai,L., Xiao,F., Guo,Y., Fu,M., Hong,N., Wang,G., Yang,M.M., Guo,Y.S., Wang,G.P.",2019-02-12,,Botryosphaeria dothidea victorivirus 2,Victorivirus,Totiviridae,dsRNA,742,GenBank,,,1,CP,China,China,,Botryosphaeria dothidea,,2016,,,CP [Botryosphaeria dothidea victorivirus 2]
QBA82443,Botryosphaeria dothidea victorivirus 2,set:MH301088,MH301088,,"Yang,M., Zhai,L., Xiao,F., Guo,Y., Fu,M., Hong,N., Wang,G., Yang,M.M., Guo,Y.S., Wang,G.P.",2019-02-12,,Botryosphaeria dothidea victorivirus 2,Victorivirus,Totiviridae,dsRNA,838,GenBank,,,1,RdRp,China,China,,Botryosphaeria dothidea,,2016,,,RdRp [Botryosphaeria dothidea victorivirus 2]
AZT88567,Penicillium raistrickii chrysovirus 1,set:4d7bcef29b8386417fbf3410fa181e7bfd611de3,MK279429,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,1116,GenBank,,1,,RNA-dependent RNA polymerase,USA,USA,,Penicillium raistrickii,,2017,,,RNA-dependent RNA polymerase [Penicillium raistrickii chrysovirus 1]
AZT88568,Penicillium raistrickii chrysovirus 1,set:4d7bcef29b8386417fbf3410fa181e7bfd611de3,MK279430,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,983,GenBank,,2,,capsid protein,USA,USA,,Penicillium raistrickii,,2017,,,capsid protein [Penicillium raistrickii chrysovirus 1]
AZT88569,Penicillium raistrickii chrysovirus 1,set:4d7bcef29b8386417fbf3410fa181e7bfd611de3,MK279431,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,901,GenBank,,3,,hypothetical protein,USA,USA,,Penicillium raistrickii,,2017,,,hypothetical protein PrCV1_s3gp1 [Penicillium raistrickii chrysovirus 1]
AZT88570,Penicillium raistrickii chrysovirus 1,set:4d7bcef29b8386417fbf3410fa181e7bfd611de3,MK279432,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,847,GenBank,,4,,hypothetical protein,USA,USA,,Penicillium raistrickii,,2017,,,hypothetical protein PrCV1_s4gp1 [Penicillium raistrickii chrysovirus 1]
AZT88571,Beauveria bassiana chrysovirus 1,set:ce8972bd70f5709ff824ad1beb5caa03eba12f18,MK279433,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus isariae,Alphachrysovirus,Chrysoviridae,dsRNA,1115,GenBank,,1,,RNA-dependent RNA polymerase,USA,USA,,Beauveria bassiana,,2017,,,RNA-dependent RNA polymerase [Beauveria bassiana chrysovirus 1]
AZT88572,Beauveria bassiana chrysovirus 1,set:ce8972bd70f5709ff824ad1beb5caa03eba12f18,MK279434,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus isariae,Alphachrysovirus,Chrysoviridae,dsRNA,976,GenBank,,2,,capsid protein,USA,USA,,Beauveria bassiana,,2017,,,capsid protein [Beauveria bassiana chrysovirus 1]
AZT88573,Beauveria bassiana chrysovirus 1,set:ce8972bd70f5709ff824ad1beb5caa03eba12f18,MK279435,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus isariae,Alphachrysovirus,Chrysoviridae,dsRNA,964,GenBank,,3,,hypothetical protein,USA,USA,,Beauveria bassiana,,2017,,,hypothetical protein BbCV1_s3gp1 [Beauveria bassiana chrysovirus 1]
AZT88574,Beauveria bassiana chrysovirus 1,set:ce8972bd70f5709ff824ad1beb5caa03eba12f18,MK279436,,"Gilbert,K.B., Holcomb,E.E., Allscheid,R.L., Carrington,J.C.",2019-01-12,,Alphachrysovirus isariae,Alphachrysovirus,Chrysoviridae,dsRNA,851,GenBank,,4,,hypothetical protein,USA,USA,,Beauveria bassiana,,2017,,,hypothetical protein BbCV1_s4gp1 [Beauveria bassiana chrysovirus 1]
AZP55468,Maize associated totivirus,set:MK066243,MK066243,,"Read,D.A., Featherston,J., Rees,D.J.G., Thompson,G.D., Roberts,R., Flett,B.C., Mashingaidze,K., Pietersen,G., Kiula,B., Kullaya,A., Mbega,E.",2018-12-24,16-0130b,Maize associated totivirus,,Totiviridae,dsRNA,996,GenBank,,,,coat protein,Tanzania,Tanzania,,Zea mays,,2015,,,coat protein [Maize associated totivirus]
AZP55469,Maize associated totivirus,set:MK066243,MK066243,,"Read,D.A., Featherston,J., Rees,D.J.G., Thompson,G.D., Roberts,R., Flett,B.C., Mashingaidze,K., Pietersen,G., Kiula,B., Kullaya,A., Mbega,E.",2018-12-24,16-0130b,Maize associated totivirus,,Totiviridae,dsRNA,829,GenBank,,,,putative RNA-dependent RNA polymerase,Tanzania,Tanzania,,Zea mays,,2015,,,putative RNA-dependent RNA polymerase [Maize associated totivirus]
AWC67507,Betachrysovirus aspergilli,set:e47107f1a2141755c78889419f33e6c92ba584d6,MF045841,,"Ejmal,M.A., Holland,D.J., MacDiarmid,R.M., Pearson,M.N.",2018-12-21,NZCV1,Betachrysovirus aspergilli,Betachrysovirus,Chrysoviridae,dsRNA,1114,GenBank,,1,1,RNA-dependent RNA polymerase,New Zealand,New Zealand,,Aspergillus thermomutatus,,2012-07-10,,,RNA-dependent RNA polymerase [Betachrysovirus aspergilli]
AWC67508,Betachrysovirus aspergilli,set:e47107f1a2141755c78889419f33e6c92ba584d6,MF045842,,"Ejmal,M.A., Holland,D.J., MacDiarmid,R.M., Pearson,M.N.",2018-12-21,NZCV1,Betachrysovirus aspergilli,Betachrysovirus,Chrysoviridae,dsRNA,825,GenBank,,2,1,capsid protein,New Zealand,New Zealand,,Aspergillus thermomutatus,,2012-07-10,,,capsid protein [Betachrysovirus aspergilli]
AWC67509,Betachrysovirus aspergilli,set:e47107f1a2141755c78889419f33e6c92ba584d6,MF045843,,"Ejmal,M.A., Holland,D.J., MacDiarmid,R.M., Pearson,M.N.",2018-12-21,NZCV1,Betachrysovirus aspergilli,Betachrysovirus,Chrysoviridae,dsRNA,768,GenBank,,3,1,hypothetical protein,New Zealand,New Zealand,,Aspergillus thermomutatus,,2012-07-10,,,hypothetical protein [Betachrysovirus aspergilli]
AWC67510,Betachrysovirus aspergilli,set:e47107f1a2141755c78889419f33e6c92ba584d6,MF045844,,"Ejmal,M.A., Holland,D.J., MacDiarmid,R.M., Pearson,M.N.",2018-12-21,NZCV1,Betachrysovirus aspergilli,Betachrysovirus,Chrysoviridae,dsRNA,711,GenBank,,4,1,hypothetical protein,New Zealand,New Zealand,,Aspergillus thermomutatus,,2012-07-10,,,hypothetical protein [Betachrysovirus aspergilli]
AYP71812,Penicillium roseopurpureum chrysovirus 1,set:181c6735213d0ec3e82a9180d59baaf8833954a4,MG887760,,"Nerva,L., Forgia,M., Ciuffo,M., Chitarra,W., Chiapello,M., Vallino,M., Varese,G.C., Turina,M., Gnavi,G.",2018-11-07,MUT2146,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,1117,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Italy,Italy,,Penicillium roseopurpureum,,2017-01,,,RNA-dependent RNA polymerase [Penicillium roseopurpureum chrysovirus 1]
AYP71813,Penicillium roseopurpureum chrysovirus 1,set:181c6735213d0ec3e82a9180d59baaf8833954a4,MG887761,,"Nerva,L., Forgia,M., Ciuffo,M., Chitarra,W., Chiapello,M., Vallino,M., Varese,G.C., Turina,M., Gnavi,G.",2018-11-07,MUT2146,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,901,GenBank,,RNA2,1,capsid protein,Italy,Italy,,Penicillium roseopurpureum,,2017-01,,,"capsid protein, partial [Penicillium roseopurpureum chrysovirus 1]"
AYP71814,Penicillium roseopurpureum chrysovirus 1,set:181c6735213d0ec3e82a9180d59baaf8833954a4,MG887762,,"Nerva,L., Forgia,M., Ciuffo,M., Chitarra,W., Chiapello,M., Vallino,M., Varese,G.C., Turina,M., Gnavi,G.",2018-11-07,MUT2146,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,902,GenBank,,RNA3,1,hypothetical protein,Italy,Italy,,Penicillium roseopurpureum,,2017-01,,,hypothetical protein [Penicillium roseopurpureum chrysovirus 1]
AYP71815,Penicillium roseopurpureum chrysovirus 1,set:1208b478ea709e71d3e3c854800857d408cc7de9,MH271211,,"Nerva,L., Forgia,M., Ciuffo,M., Chitarra,W., Chiapello,M., Vallino,M., Varese,G.C., Turina,M., Varese,C., Gnavi,G.",2018-11-07,MUT2146,Alphachrysovirus penicillii,Alphachrysovirus,Chrysoviridae,dsRNA,846,GenBank,,RNA4,1,hypothetical protein,Italy,Italy,,Penicillium roseopurpureum,,2017-01,,,hypothetical protein [Penicillium roseopurpureum chrysovirus 1]
AYD75733,Zea mays chrysovirus 1,set:98b3d5d75c10c5119e09bbac4b4b249438e1dee9,MH931195,,"Peyambari,M., Warner,S., Stoler,N., Rainer,D., Roossinck,M.J.",2018-10-03,,Alphachrysovirus zeae,Alphachrysovirus,Chrysoviridae,dsRNA,1326,GenBank,,dsRNA1,,putative coat protein,USA,USA,,,,1997,,,putative coat protein [Zea mays chrysovirus 1]
AYD75734,Zea mays chrysovirus 1,set:98b3d5d75c10c5119e09bbac4b4b249438e1dee9,MH931196,,"Peyambari,M., Warner,S., Stoler,N., Rainer,D., Roossinck,M.J.",2018-10-03,,Alphachrysovirus zeae,Alphachrysovirus,Chrysoviridae,dsRNA,1090,GenBank,,dsRNA2,,putative RNA-dependent RNA polymerase,USA,USA,,,,1997,,,putative RNA-dependent RNA polymerase [Zea mays chrysovirus 1]
AYD75735,Zea mays chrysovirus 1,set:98b3d5d75c10c5119e09bbac4b4b249438e1dee9,MH931197,,"Peyambari,M., Warner,S., Stoler,N., Rainer,D., Roossinck,M.J.",2018-10-03,,Alphachrysovirus zeae,Alphachrysovirus,Chrysoviridae,dsRNA,1066,GenBank,,dsRNA3,,hypothetical protein,USA,USA,,,,1997,,,hypothetical protein [Zea mays chrysovirus 1]
AYD61656,Blechomonas juanalfonzi Leishmaniavirus-like RNA virus 1,set:MG967341,MG967341,,"Grybchuk,D., Yurchenko,V.",2018-10-02,,Blechomonas juanalfonzi Leishmaniavirus-like RNA virus 1,,Totiviridae,dsRNA,757,GenBank,,,,putative coat protein,Czech Republic,Czech Republic,,Blechomonas juanalfonzi,,2015,,,putative coat protein [Blechomonas juanalfonzi Leishmaniavirus-like RNA virus 1]
AYD61657,Blechomonas juanalfonzi Leishmaniavirus-like RNA virus 1,set:MG967341,MG967341,,"Grybchuk,D., Yurchenko,V.",2018-10-02,,Blechomonas juanalfonzi Leishmaniavirus-like RNA virus 1,,Totiviridae,dsRNA,1514,GenBank,,,,capsid RdRp fusion protein,Czech Republic,Czech Republic,,Blechomonas juanalfonzi,,2015,,,capsid RdRp fusion protein [Blechomonas juanalfonzi Leishmaniavirus-like RNA virus 1]
AYD61661,Blechomonas maslovi Leishmaniavirus-like RNA virus 1,set:MG967345,MG967345,,"Grybchuk,D., Yurchenko,V.",2018-10-02,,Blechomonas maslovi Leishmaniavirus-like RNA virus 1,,Totiviridae,dsRNA,741,GenBank,,,,putative coat protein,Czech Republic,Czech Republic,,Blechomonas maslovi,,2015,,,putative coat protein [Blechomonas maslovi Leishmaniavirus-like RNA virus 1]
AYD61662,Blechomonas maslovi Leishmaniavirus-like RNA virus 1,set:MG967345,MG967345,,"Grybchuk,D., Yurchenko,V.",2018-10-02,,Blechomonas maslovi Leishmaniavirus-like RNA virus 1,,Totiviridae,dsRNA,913,GenBank,,,,RNA-dependent RNA polymerase,Czech Republic,Czech Republic,,Blechomonas maslovi,,2015,,,RNA-dependent RNA polymerase [Blechomonas maslovi Leishmaniavirus-like RNA virus 1]
AYD61664,Blechomonas wendygibsoni Leishmaniavirus-like RNA virus 1,set:MG967347,MG967347,,"Grybchuk,D., Yurchenko,V.",2018-10-02,,Blechomonas wendygibsoni Leishmaniavirus-like RNA virus 1,,Totiviridae,dsRNA,733,GenBank,,,,putative coat protein,Czech Republic,Czech Republic,,Blechomonas wendygibsoni,,2015,,,putative coat protein [Blechomonas wendygibsoni Leishmaniavirus-like RNA virus 1]
AYD61665,Blechomonas wendygibsoni Leishmaniavirus-like RNA virus 1,set:MG967347,MG967347,,"Grybchuk,D., Yurchenko,V.",2018-10-02,,Blechomonas wendygibsoni Leishmaniavirus-like RNA virus 1,,Totiviridae,dsRNA,1640,GenBank,,,,capsid RdRp fusion protein,Czech Republic,Czech Republic,,Blechomonas wendygibsoni,,2015,,,capsid RdRp fusion protein [Blechomonas wendygibsoni Leishmaniavirus-like RNA virus 1]
AXR76116,Trichoderma asperellum dsRNA virus 1,set:MG897472,MG897472,,"Zhang,T., Zeng,X., Cai,X., Liu,H., Zeng,Z.",2018-09-02,JLM45-3,Trichoderma asperellum dsRNA virus 1,,,dsRNA,1503,GenBank,,,1,hypothetical protein,China,China,,Trichoderma asperellum,,2015-10,,,hypothetical protein [Trichoderma asperellum dsRNA virus 1]
AXR76117,Trichoderma asperellum dsRNA virus 1,set:MG897472,MG897472,,"Zhang,T., Zeng,X., Cai,X., Liu,H., Zeng,Z.",2018-09-02,JLM45-3,Trichoderma asperellum dsRNA virus 1,,,dsRNA,1328,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Trichoderma asperellum,,2015-10,,,RNA-dependent RNA polymerase [Trichoderma asperellum dsRNA virus 1]
AXP19674,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425969,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,1132,GenBank,,RNA 1,,putative RNA-dependent RNA polymerase,China,China,,Colletotrichum fructicola,,,,,putative RNA-dependent RNA polymerase [Colletotrichum fructicola chrysovirus 1]
AXP19675,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425970,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,825,GenBank,,RNA 2,,putative coat protein,China,China,,Colletotrichum fructicola,,,,,putative coat protein [Colletotrichum fructicola chrysovirus 1]
AXP19676,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425971,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,707,GenBank,,RNA 3,,hypothetical protein,China,China,,Colletotrichum fructicola,,,,,hypothetical protein [Colletotrichum fructicola chrysovirus 1]
AXP19677,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425972,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,662,GenBank,,RNA 4,,hypothetical protein,China,China,,Colletotrichum fructicola,,,,,hypothetical protein [Colletotrichum fructicola chrysovirus 1]
AXP19678,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425973,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,506,GenBank,,RNA 5,,hypothetical protein,China,China,,Colletotrichum fructicola,,,,,hypothetical protein [Colletotrichum fructicola chrysovirus 1]
AXP19679,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425974,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,303,GenBank,,RNA 6,,hypothetical protein,China,China,,Colletotrichum fructicola,,,,,hypothetical protein [Colletotrichum fructicola chrysovirus 1]
AXP19680,Colletotrichum fructicola chrysovirus 1,set:1a9add2485a797d0c72bdd7efff865e9ed03e7bd,MG425975,,"Zhai,L., Zhang,M., Hong,N., Wang,G.",2018-08-26,FJ-4,Betachrysovirus colletotrichi,Betachrysovirus,Chrysoviridae,dsRNA,89,GenBank,,RNA 7,,hypothetical protein,China,China,,Colletotrichum fructicola,,,,,hypothetical protein [Colletotrichum fructicola chrysovirus 1]
AXA52554,Linepithema humile toti-like virus 1,set:MH213243,MH213243,,"Viljakainen,L., Holmberg,I., Abril,S., Jurvansuu,J., Jurvansuu,J.M.",2018-07-14,,Linepithema humile toti-like virus 1,,Totiviridae,dsRNA,1465,GenBank,,,1,putative RdRp-complex,Spain,Spain,,Linepithema humile,,2014,,,putative RdRp-complex [Linepithema humile toti-like virus 1]
AXA52555,Linepithema humile toti-like virus 1,set:MH213243,MH213243,,"Viljakainen,L., Holmberg,I., Abril,S., Jurvansuu,J., Jurvansuu,J.M.",2018-07-14,,Linepithema humile toti-like virus 1,,Totiviridae,dsRNA,796,GenBank,,,1,putative poly-capsid,Spain,Spain,,Linepithema humile,,2014,,,putative poly-capsid [Linepithema humile toti-like virus 1]
BBD50442,Pythium polare RNA virus 1,set:LC376044,LC376044,,"Sasai,S., Tamura,K., Tojo,M., Herrero,M.-L., Hoshino,T., Ohki,S.T., Mochizuki,T.",2018-07-11,,Pythium polare RNA virus 1,,Totiviridae,dsRNA,685,GenBank,,,,putative coat protein,Norway,Norway,,Globisporangium polare,,,,,putative coat protein [Pythium polare RNA virus 1]
BBD50443,Pythium polare RNA virus 1,set:LC376044,LC376044,,"Sasai,S., Tamura,K., Tojo,M., Herrero,M.-L., Hoshino,T., Ohki,S.T., Mochizuki,T.",2018-07-11,,Pythium polare RNA virus 1,,Totiviridae,dsRNA,759,GenBank,,,,RNA-dependent RNA polymerase,Norway,Norway,,Globisporangium polare,,,,,RNA-dependent RNA polymerase [Pythium polare RNA virus 1]
BBC27878,Alternaria alternata chrysovirus 1,set:25c67eec1ddbcb38df9de26c6b46d5db0b4f0177,LC350277,,"Moriyama,H., Okada,R., Ichinose,S., Takeshita,K., Urayama,S., Fukuhara,T., Komatsu,K., Arie,T., Ishihara,A., Egusa,M., Kodama,M.",2018-03-08,,Betachrysovirus alternariae,Betachrysovirus,Chrysoviridae,dsRNA,1117,GenBank,,RNA1,,RNA-dependent RNA polymerase,Japan:Aichi,Japan,,Alternaria alternata,,1998-09-15,,,RNA-dependent RNA polymerase [Alternaria alternata chrysovirus 1]
BBC27879,Alternaria alternata chrysovirus 1,set:25c67eec1ddbcb38df9de26c6b46d5db0b4f0177,LC350278,,"Moriyama,H., Okada,R., Ichinose,S., Takeshita,K., Urayama,S., Fukuhara,T., Komatsu,K., Arie,T., Ishihara,A., Egusa,M., Kodama,M.",2018-03-08,,Betachrysovirus alternariae,Betachrysovirus,Chrysoviridae,dsRNA,771,GenBank,,RNA2,,hypothetical protein,Japan:Aichi,Japan,,Alternaria alternata,,1998-09-15,,,hypothetical protein [Alternaria alternata chrysovirus 1]
BBC27880,Alternaria alternata chrysovirus 1,set:25c67eec1ddbcb38df9de26c6b46d5db0b4f0177,LC350279,,"Moriyama,H., Okada,R., Ichinose,S., Takeshita,K., Urayama,S., Fukuhara,T., Komatsu,K., Arie,T., Ishihara,A., Egusa,M., Kodama,M.",2018-03-08,,Betachrysovirus alternariae,Betachrysovirus,Chrysoviridae,dsRNA,774,GenBank,,RNA3,,hypothetical protein,Japan:Aichi,Japan,,Alternaria alternata,,1998-09-15,,,hypothetical protein [Alternaria alternata chrysovirus 1]
BBC27881,Alternaria alternata chrysovirus 1,set:25c67eec1ddbcb38df9de26c6b46d5db0b4f0177,LC350280,,"Moriyama,H., Okada,R., Ichinose,S., Takeshita,K., Urayama,S., Fukuhara,T., Komatsu,K., Arie,T., Ishihara,A., Egusa,M., Kodama,M.",2018-03-08,,Betachrysovirus alternariae,Betachrysovirus,Chrysoviridae,dsRNA,776,GenBank,,RNA4,,hypothetical protein,Japan:Aichi,Japan,,Alternaria alternata,,1998-09-15,,,hypothetical protein [Alternaria alternata chrysovirus 1]
BBC27882,Alternaria alternata chrysovirus 1,set:25c67eec1ddbcb38df9de26c6b46d5db0b4f0177,LC350281,,"Moriyama,H., Okada,R., Ichinose,S., Takeshita,K., Urayama,S., Fukuhara,T., Komatsu,K., Arie,T., Ishihara,A., Egusa,M., Kodama,M.",2018-03-08,,Betachrysovirus alternariae,Betachrysovirus,Chrysoviridae,dsRNA,115,GenBank,,RNA5,,hypothetical protein,Japan:Aichi,Japan,,Alternaria alternata,,1998-09-15,,,hypothetical protein [Alternaria alternata chrysovirus 1]
AVA07543,Sogatella furcifera totivirus 1,set:MG546515,MG546515,,"Zhang,P., Wang,X., Massart,S.",2018-02-13,,Sogatella furcifera totivirus 1,,Totiviridae,dsRNA,1887,GenBank,,,,RNA-dependent RNA polymerase fusion protein,China,China,,Sogatella furcifera,,2016,,,RNA-dependent RNA polymerase fusion protein [Sogatella furcifera totivirus 1]
AVA07544,Sogatella furcifera totivirus 1,set:MG546515,MG546515,,"Zhang,P., Wang,X., Massart,S.",2018-02-13,,Sogatella furcifera totivirus 1,,Totiviridae,dsRNA,1125,GenBank,,,,coat protein,China,China,,Sogatella furcifera,,2016,,,coat protein [Sogatella furcifera totivirus 1]
