Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
CAA76070,Physalis mottle virus,set:Y16104,Y16104,,"Ranjith-Kumar,C.T., Gopinath,K., Jacob,A.N.K., Srividhya,V., Elango,P., Savithri,H.S.",1998-08-01,,Tymovirus physalis,Tymovirus,Tymoviridae,ssRNA(+),666,GenBank,,,,overlapping protein,,,,,,,,,overlapping protein [Physalis mottle virus]
CAA76071,Physalis mottle virus,set:Y16104,Y16104,,"Ranjith-Kumar,C.T., Gopinath,K., Jacob,A.N.K., Srividhya,V., Elango,P., Savithri,H.S.",1998-08-01,,Tymovirus physalis,Tymovirus,Tymoviridae,ssRNA(+),1932,GenBank,,,,replicase protein,,,,,,,,,replicase protein [Physalis mottle virus]
CAA76072,Physalis mottle virus,set:Y16104,Y16104,,"Ranjith-Kumar,C.T., Gopinath,K., Jacob,A.N.K., Srividhya,V., Elango,P., Savithri,H.S.",1998-08-01,,Tymovirus physalis,Tymovirus,Tymoviridae,ssRNA(+),188,GenBank,,,,coat protein,,,,,,,,,coat protein [Physalis mottle virus]
AAC57874,Oat blue dwarf virus,set:U87832,U87832,,"Edwards,M.C., Zhang,Z., Weiland,J.J.",1997-02-19,,Marafivirus avenae,Marafivirus,Tymoviridae,ssRNA(+),2066,GenBank,,,1,replicase-associated polyprotein,,,,,,,,,replicase-associated polyprotein [Oat blue dwarf virus]
AAC57875,Oat blue dwarf virus,set:U87832,U87832,,"Edwards,M.C., Zhang,Z., Weiland,J.J.",1997-02-19,,Marafivirus avenae,Marafivirus,Tymoviridae,ssRNA(+),201,GenBank,,,1,21 kDa capsid protein,,,,,,,,,21 kDa capsid protein [Oat blue dwarf virus]
AAA43038,Eggplant mosaic virus,set:J04374,J04374,,"Osorio-Keese,M.E., Keese,P., Gibbs,A.",1993-08-02,,Tymovirus melongenae,Tymovirus,Tymoviridae,ssRNA(+),649,GenBank,,,1,overlapping out-of-phase protein,,,,,,,,,overlapping out-of-phase protein [Eggplant mosaic virus]
AAA43039,Eggplant mosaic virus,set:J04374,J04374,,"Osorio-Keese,M.E., Keese,P., Gibbs,A.",1993-08-02,,Tymovirus melongenae,Tymovirus,Tymoviridae,ssRNA(+),1839,GenBank,,,1,replicase protein (putative); putative,,,,,,,,,replicase protein (putative); putative [Eggplant mosaic virus]
AAA43040,Eggplant mosaic virus,set:J04374,J04374,,"Osorio-Keese,M.E., Keese,P., Gibbs,A.",1993-08-02,,Tymovirus melongenae,Tymovirus,Tymoviridae,ssRNA(+),188,GenBank,,,1,virion protein,,,,,,,,,virion protein [Eggplant mosaic virus]
AAA46795,Ononis yellow mosaic virus,set:J04375,J04375,,"Ding,S.W., Keese,P., Gibbs,A.",1993-08-02,,Tymovirus ononis,Tymovirus,Tymoviridae,ssRNA(+),597,GenBank,,,1,protein of unknown function (OP),,,,,,,,,protein of unknown function (OP) [Ononis yellow mosaic virus]
AAA46796,Ononis yellow mosaic virus,set:J04375,J04375,,"Ding,S.W., Keese,P., Gibbs,A.",1993-08-02,,Tymovirus ononis,Tymovirus,Tymoviridae,ssRNA(+),1776,GenBank,,,1,replicase protein (RP),,,,,,,,,replicase protein (RP) [Ononis yellow mosaic virus]
AAA46797,Ononis yellow mosaic virus,set:J04375,J04375,,"Ding,S.W., Keese,P., Gibbs,A.",1993-08-02,,Tymovirus ononis,Tymovirus,Tymoviridae,ssRNA(+),192,GenBank,,,1,virion protein (VP),,,,,,,,,virion protein (VP) [Ononis yellow mosaic virus]
BAA00531,Kennedya yellow mosaic virus,set:D00637,D00637,,"van Belkum,A., Bingkun,J., Rietveld,K., Pleij,C.W., Bosch,L., Ding,S.W., Howe,J., Keese,P., Mackenzie,A., Meek,D., Osorio-Keese,M., Skotnicki,M., Srifah,P., Torronen,M., Gibbs,A., Ding,S.",1993-04-29,Jervis Bay,Tymovirus kennedyae,Tymovirus,Tymoviridae,ssRNA(+),753,GenBank,,,2,unnamed protein product,,,,,,,,,unnamed protein product [Kennedya yellow mosaic virus]
BAA00532,Kennedya yellow mosaic virus,set:D00637,D00637,,"van Belkum,A., Bingkun,J., Rietveld,K., Pleij,C.W., Bosch,L., Ding,S.W., Howe,J., Keese,P., Mackenzie,A., Meek,D., Osorio-Keese,M., Skotnicki,M., Srifah,P., Torronen,M., Gibbs,A., Ding,S.",1993-04-29,Jervis Bay,Tymovirus kennedyae,Tymovirus,Tymoviridae,ssRNA(+),1874,GenBank,,,2,unnamed protein product,,,,,,,,,unnamed protein product [Kennedya yellow mosaic virus]
BAA00533,Kennedya yellow mosaic virus,set:D00637,D00637,,"van Belkum,A., Bingkun,J., Rietveld,K., Pleij,C.W., Bosch,L., Ding,S.W., Howe,J., Keese,P., Mackenzie,A., Meek,D., Osorio-Keese,M., Skotnicki,M., Srifah,P., Torronen,M., Gibbs,A., Ding,S.",1993-04-29,Jervis Bay,Tymovirus kennedyae,Tymovirus,Tymoviridae,ssRNA(+),188,GenBank,,,2,unnamed protein product,,,,,,,,,unnamed protein product [Kennedya yellow mosaic virus]
CAA30321,Turnip yellow mosaic virus,set:X07441,X07441,,"Morch,M.D., Boyer,J.C., Haenni,A.L., Morch,M.",1988-11-22,,Tymovirus brassicae,Tymovirus,Tymoviridae,ssRNA(+),628,GenBank,,,1,unnamed protein product,,,,,,,,,unnamed protein product [Turnip yellow mosaic virus]
CAA30322,Turnip yellow mosaic virus,set:X07441,X07441,,"Morch,M.D., Boyer,J.C., Haenni,A.L., Morch,M.",1988-11-22,,Tymovirus brassicae,Tymovirus,Tymoviridae,ssRNA(+),1844,GenBank,,,1,unnamed protein product,,,,,,,,,unnamed protein product [Turnip yellow mosaic virus]
CAA30323,Turnip yellow mosaic virus,set:X07441,X07441,,"Morch,M.D., Boyer,J.C., Haenni,A.L., Morch,M.",1988-11-22,,Tymovirus brassicae,Tymovirus,Tymoviridae,ssRNA(+),189,GenBank,,,1,unnamed protein product,,,,,,,,,unnamed protein product [Turnip yellow mosaic virus]
