Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
CAH2618937,Tree fern varicosa-like virus,,OW528632,,"Mifsud CO,J.",2022-05-17,,Tree fern varicosa-like virus,Varicosavirus,Rhabdoviridae,ssRNA(-),183,GenBank,,,,hypothetical protein 4,,,,Thyrsopteris elegans,,,,PRJEB52092,hypothetical protein 4 [Tree fern varicosa-like virus]
CAH2618938,Tree fern varicosa-like virus,,OW528632,,"Mifsud CO,J.",2022-05-17,,Tree fern varicosa-like virus,Varicosavirus,Rhabdoviridae,ssRNA(-),378,GenBank,,,,hypothetical protein 5,,,,Thyrsopteris elegans,,,,PRJEB52092,hypothetical protein 5 [Tree fern varicosa-like virus]
DAZ87747,Sphaeridiorhabdovirus 1,,BK059662,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,SP1-SP4-SP5,Sphaeridiorhabdovirus 1,,,RNA,443,GenBank,,,,hypothetical protein,,,,Sphaeridiotrema pseudoglobulus,,,,,TPA_asm: hypothetical protein [Sphaeridiorhabdovirus 1]
DAZ87748,Sphaeridiorhabdovirus 1,,BK059662,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,SP1-SP4-SP5,Sphaeridiorhabdovirus 1,,,RNA,261,GenBank,,,,hypothetical protein,,,,Sphaeridiotrema pseudoglobulus,,,,,TPA_asm: hypothetical protein [Sphaeridiorhabdovirus 1]
DAZ87749,Sphaeridiorhabdovirus 1,,BK059662,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,SP1-SP4-SP5,Sphaeridiorhabdovirus 1,,,RNA,244,GenBank,,,,hypothetical protein,,,,Sphaeridiotrema pseudoglobulus,,,,,TPA_asm: hypothetical protein [Sphaeridiorhabdovirus 1]
DAZ87750,Sphaeridiorhabdovirus 1,,BK059662,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,SP1-SP4-SP5,Sphaeridiorhabdovirus 1,,,RNA,522,GenBank,,,,hypothetical protein,,,,Sphaeridiotrema pseudoglobulus,,,,,TPA_asm: hypothetical protein [Sphaeridiorhabdovirus 1]
DAZ87751,Sphaeridiorhabdovirus 1,,BK059662,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,SP1-SP4-SP5,Sphaeridiorhabdovirus 1,,,RNA,131,GenBank,,,,hypothetical protein,,,,Sphaeridiotrema pseudoglobulus,,,,,TPA_asm: hypothetical protein [Sphaeridiorhabdovirus 1]
DAZ87752,Sphaeridiorhabdovirus 1,,BK059662,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,SP1-SP4-SP5,Sphaeridiorhabdovirus 1,,,RNA,2109,GenBank,,,,hypothetical protein,,,,Sphaeridiotrema pseudoglobulus,,,,,TPA_asm: hypothetical protein [Sphaeridiorhabdovirus 1]
DAZ87778,Metorhabdovirus 2,,BK059676,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MO1,Metorhabdovirus 2,,,RNA,435,GenBank,,,,hypothetical protein,,,,Metorchis orientalis,,,,,TPA_asm: hypothetical protein [Metorhabdovirus 2]
DAZ87779,Metorhabdovirus 2,,BK059676,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MO1,Metorhabdovirus 2,,,RNA,326,GenBank,,,,hypothetical protein,,,,Metorchis orientalis,,,,,TPA_asm: hypothetical protein [Metorhabdovirus 2]
DAZ87780,Metorhabdovirus 2,,BK059676,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MO1,Metorhabdovirus 2,,,RNA,210,GenBank,,,,hypothetical protein,,,,Metorchis orientalis,,,,,TPA_asm: hypothetical protein [Metorhabdovirus 2]
DAZ87781,Metorhabdovirus 2,,BK059676,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MO1,Metorhabdovirus 2,,,RNA,623,GenBank,,,,hypothetical protein,,,,Metorchis orientalis,,,,,TPA_asm: hypothetical protein [Metorhabdovirus 2]
DAZ87782,Metorhabdovirus 2,,BK059676,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MO1,Metorhabdovirus 2,,,RNA,93,GenBank,,,,hypothetical protein,,,,Metorchis orientalis,,,,,TPA_asm: hypothetical protein [Metorhabdovirus 2]
DAZ87783,Metorhabdovirus 2,,BK059676,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MO1,Metorhabdovirus 2,,,RNA,2108,GenBank,,,,hypothetical protein,,,,Metorchis orientalis,,,,,TPA_asm: hypothetical protein [Metorhabdovirus 2]
DAZ87794,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,464,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87795,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,543,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87796,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,411,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87797,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,717,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87798,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,110,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87799,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,182,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87800,Triaenorhabdovirus 1,,BK059681,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,TN1,Triaenorhabdovirus 1,,,RNA,2319,GenBank,,,,hypothetical protein,,,,Triaenophorus nodulosus,,,,,TPA_asm: hypothetical protein [Triaenorhabdovirus 1]
DAZ87908,Microrhabdovirus,,BK059723,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MSp2,Microrhabdovirus,,,RNA,467,GenBank,,,,hypothetical protein,,,,Microphallus,,,,,TPA_asm: hypothetical protein [Microrhabdovirus]
DAZ87909,Microrhabdovirus,,BK059723,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MSp2,Microrhabdovirus,,,RNA,57,GenBank,,,,hypothetical protein,,,,Microphallus,,,,,TPA_asm: hypothetical protein [Microrhabdovirus]
DAZ87910,Microrhabdovirus,,BK059723,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MSp2,Microrhabdovirus,,,RNA,257,GenBank,,,,hypothetical protein,,,,Microphallus,,,,,TPA_asm: hypothetical protein [Microrhabdovirus]
DAZ87911,Microrhabdovirus,,BK059723,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MSp2,Microrhabdovirus,,,RNA,310,GenBank,,,,hypothetical protein,,,,Microphallus,,,,,TPA_asm: hypothetical protein [Microrhabdovirus]
DAZ87912,Microrhabdovirus,,BK059723,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MSp2,Microrhabdovirus,,,RNA,597,GenBank,,,,glycoprotein,,,,Microphallus,,,,,TPA_asm: glycoprotein [Microrhabdovirus]
DAZ87913,Microrhabdovirus,,BK059723,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,MSp2,Microrhabdovirus,,,RNA,1957,GenBank,,,,hypothetical protein,,,,Microphallus,,,,,TPA_asm: hypothetical protein [Microrhabdovirus]
DAZ87977,Schistorhabdovirus,,BK059758,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,ST1,Schistorhabdovirus,,,RNA,454,GenBank,,,,hypothetical protein,,,,Schistosoma turkestanicum,,,,,TPA_asm: hypothetical protein [Schistorhabdovirus]
DAZ87978,Schistorhabdovirus,,BK059758,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,ST1,Schistorhabdovirus,,,RNA,291,GenBank,,,,hypothetical protein,,,,Schistosoma turkestanicum,,,,,TPA_asm: hypothetical protein [Schistorhabdovirus]
DAZ87979,Schistorhabdovirus,,BK059758,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,ST1,Schistorhabdovirus,,,RNA,267,GenBank,,,,hypothetical protein,,,,Schistosoma turkestanicum,,,,,TPA_asm: hypothetical protein [Schistorhabdovirus]
DAZ87980,Schistorhabdovirus,,BK059758,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,ST1,Schistorhabdovirus,,,RNA,519,GenBank,,,,hypothetical protein,,,,Schistosoma turkestanicum,,,,,TPA_asm: hypothetical protein [Schistorhabdovirus]
DAZ87981,Schistorhabdovirus,,BK059758,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,ST1,Schistorhabdovirus,,,RNA,159,GenBank,,,,hypothetical protein,,,,Schistosoma turkestanicum,,,,,TPA_asm: hypothetical protein [Schistorhabdovirus]
DAZ87982,Schistorhabdovirus,,BK059758,,"Dheilly,N.M., Lucas,P., Blanchard,Y., Rosario,K.",2022-05-04,ST1,Schistorhabdovirus,,,RNA,2138,GenBank,,,,hypothetical protein,,,,Schistosoma turkestanicum,,,,,TPA_asm: hypothetical protein [Schistorhabdovirus]
UOX72914,Wenzhou Rhinolophus pusillus ledantevirus 1,,OM030289,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_DanJiao,Ledantevirus wenzhou,Ledantevirus,Rhabdoviridae,ssRNA(-),430,GenBank,,,,nucleocapsid protein,China,China,,Rhinolophus pusillus,,2016,,,nucleocapsid protein [Wenzhou Rhinolophus pusillus ledantevirus 1]
UOX72915,Wenzhou Rhinolophus pusillus ledantevirus 1,,OM030289,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_DanJiao,Ledantevirus wenzhou,Ledantevirus,Rhabdoviridae,ssRNA(-),331,GenBank,,,,phosphoprotein,China,China,,Rhinolophus pusillus,,2016,,,phosphoprotein [Wenzhou Rhinolophus pusillus ledantevirus 1]
UOX72916,Wenzhou Rhinolophus pusillus ledantevirus 1,,OM030289,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_DanJiao,Ledantevirus wenzhou,Ledantevirus,Rhabdoviridae,ssRNA(-),206,GenBank,,,,matrix protein,China,China,,Rhinolophus pusillus,,2016,,,matrix protein [Wenzhou Rhinolophus pusillus ledantevirus 1]
UOX72917,Wenzhou Rhinolophus pusillus ledantevirus 1,,OM030289,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_DanJiao,Ledantevirus wenzhou,Ledantevirus,Rhabdoviridae,ssRNA(-),550,GenBank,,,,glycoprotein,China,China,,Rhinolophus pusillus,,2016,,,glycoprotein [Wenzhou Rhinolophus pusillus ledantevirus 1]
UOX72918,Wenzhou Rhinolophus pusillus ledantevirus 1,,OM030289,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_DanJiao,Ledantevirus wenzhou,Ledantevirus,Rhabdoviridae,ssRNA(-),2120,GenBank,,,,RNA-dependent RNA polymerase,China,China,,Rhinolophus pusillus,,2016,,,RNA-dependent RNA polymerase [Wenzhou Rhinolophus pusillus ledantevirus 1]
UOX72919,Wenzhou Myotis laniger tupavirus 1,,OM030290,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_HuaNan,Tupavirus laniger,Tupavirus,Rhabdoviridae,ssRNA(-),430,GenBank,,,,nucleocapsid protein,China,China,,Myotis laniger,,2016,,,nucleocapsid protein [Wenzhou Myotis laniger tupavirus 1]
UOX72920,Wenzhou Myotis laniger tupavirus 1,,OM030290,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_HuaNan,Tupavirus laniger,Tupavirus,Rhabdoviridae,ssRNA(-),337,GenBank,,,,phosphoprotein,China,China,,Myotis laniger,,2016,,,phosphoprotein [Wenzhou Myotis laniger tupavirus 1]
UOX72921,Wenzhou Myotis laniger tupavirus 1,,OM030290,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_HuaNan,Tupavirus laniger,Tupavirus,Rhabdoviridae,ssRNA(-),199,GenBank,,,,matrix protein,China,China,,Myotis laniger,,2016,,,matrix protein [Wenzhou Myotis laniger tupavirus 1]
UOX72922,Wenzhou Myotis laniger tupavirus 1,,OM030290,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_HuaNan,Tupavirus laniger,Tupavirus,Rhabdoviridae,ssRNA(-),91,GenBank,,,,small hydrophobic protein,China,China,,Myotis laniger,,2016,,,small hydrophobic protein [Wenzhou Myotis laniger tupavirus 1]
UOX72923,Wenzhou Myotis laniger tupavirus 1,,OM030290,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_HuaNan,Tupavirus laniger,Tupavirus,Rhabdoviridae,ssRNA(-),527,GenBank,,,,glycoprotein,China,China,,Myotis laniger,,2016,,,glycoprotein [Wenzhou Myotis laniger tupavirus 1]
UOX72924,Wenzhou Myotis laniger tupavirus 1,,OM030290,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,YJB_HuaNan,Tupavirus laniger,Tupavirus,Rhabdoviridae,ssRNA(-),2107,GenBank,,,,RNA-dependent RNA polymerase,China,China,,Myotis laniger,,2016,,,RNA-dependent RNA polymerase [Wenzhou Myotis laniger tupavirus 1]
UOX72930,Wufeng Myotis altarium vesiculovirus 1,,OM030292,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,WFB_YunShu,Vesiculovirus wufeng,Vesiculovirus,Rhabdoviridae,ssRNA(-),423,GenBank,,,,nucleoprotein,China,China,,Myotis altarium,,2016,,,nucleoprotein [Wufeng Myotis altarium vesiculovirus 1]
UOX72931,Wufeng Myotis altarium vesiculovirus 1,,OM030292,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,WFB_YunShu,Vesiculovirus wufeng,Vesiculovirus,Rhabdoviridae,ssRNA(-),229,GenBank,,,,phosphoprotein,China,China,,Myotis altarium,,2016,,,phosphoprotein [Wufeng Myotis altarium vesiculovirus 1]
UOX72932,Wufeng Myotis altarium vesiculovirus 1,,OM030292,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,WFB_YunShu,Vesiculovirus wufeng,Vesiculovirus,Rhabdoviridae,ssRNA(-),208,GenBank,,,,matrix protein,China,China,,Myotis altarium,,2016,,,matrix protein [Wufeng Myotis altarium vesiculovirus 1]
UOX72933,Wufeng Myotis altarium vesiculovirus 1,,OM030292,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,WFB_YunShu,Vesiculovirus wufeng,Vesiculovirus,Rhabdoviridae,ssRNA(-),526,GenBank,,,,glycoprotein,China,China,,Myotis altarium,,2016,,,glycoprotein [Wufeng Myotis altarium vesiculovirus 1]
UOX72934,Wufeng Myotis altarium vesiculovirus 1,,OM030292,,"Tan,Z., Pan,Y.-F., Zhang,Y.-Z.",2022-04-20,WFB_YunShu,Vesiculovirus wufeng,Vesiculovirus,Rhabdoviridae,ssRNA(-),2098,GenBank,,,,RNA-dependent RNA polymerase,China,China,,Myotis altarium,,2016,,,RNA-dependent RNA polymerase [Wufeng Myotis altarium vesiculovirus 1]
UOS86040,Hymenopteran rhabdo-related virus 23,,MW314717,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV23,Betahymrhavirus austriaca,Betahymrhavirus,Rhabdoviridae,ssRNA(-),2152,GenBank,,,1,RdRp,"Germany: Rhineland-Palatinate, Battenberg",Germany,,Chrysura austriaca,,2010-07-03,,,RdRp [Hymenopteran rhabdo-related virus 23]
UOS86041,Hymenopteran rhabdo-related virus 23,,MW314717,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV23,Betahymrhavirus austriaca,Betahymrhavirus,Rhabdoviridae,ssRNA(-),216,GenBank,,,1,hypothetical protein,"Germany: Rhineland-Palatinate, Battenberg",Germany,,Chrysura austriaca,,2010-07-03,,,hypothetical protein [Hymenopteran rhabdo-related virus 23]
UOS86042,Hymenopteran rhabdo-related virus 23,,MW314717,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV23,Betahymrhavirus austriaca,Betahymrhavirus,Rhabdoviridae,ssRNA(-),321,GenBank,,,1,hypothetical protein,"Germany: Rhineland-Palatinate, Battenberg",Germany,,Chrysura austriaca,,2010-07-03,,,hypothetical protein [Hymenopteran rhabdo-related virus 23]
UOS86043,Hymenopteran rhabdo-related virus 23,,MW314717,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV23,Betahymrhavirus austriaca,Betahymrhavirus,Rhabdoviridae,ssRNA(-),544,GenBank,,,1,glycoprotein,"Germany: Rhineland-Palatinate, Battenberg",Germany,,Chrysura austriaca,,2010-07-03,,,glycoprotein [Hymenopteran rhabdo-related virus 23]
UOS86044,Hymenopteran rhabdo-related virus 23,,MW314717,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV23,Betahymrhavirus austriaca,Betahymrhavirus,Rhabdoviridae,ssRNA(-),462,GenBank,,,1,nucleocapsid,"Germany: Rhineland-Palatinate, Battenberg",Germany,,Chrysura austriaca,,2010-07-03,,,nucleocapsid [Hymenopteran rhabdo-related virus 23]
UOS86045,Hymenopteran rhabdo-related virus 46,,MW314718,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV46,Alphahymrhavirus radians,Alphahymrhavirus,Rhabdoviridae,ssRNA(-),455,GenBank,,,1,nucleocapsid,"Italy: Valle d'Aosta, Turlin",Italy,,Chrysura radians,,2012-06-18,,,nucleocapsid [Hymenopteran rhabdo-related virus 46]
UOS86046,Hymenopteran rhabdo-related virus 46,,MW314718,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV46,Alphahymrhavirus radians,Alphahymrhavirus,Rhabdoviridae,ssRNA(-),519,GenBank,,,1,glycoprotein,"Italy: Valle d'Aosta, Turlin",Italy,,Chrysura radians,,2012-06-18,,,glycoprotein [Hymenopteran rhabdo-related virus 46]
UOS86047,Hymenopteran rhabdo-related virus 46,,MW314718,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV46,Alphahymrhavirus radians,Alphahymrhavirus,Rhabdoviridae,ssRNA(-),2117,GenBank,,,1,RdRp,"Italy: Valle d'Aosta, Turlin",Italy,,Chrysura radians,,2012-06-18,,,RdRp [Hymenopteran rhabdo-related virus 46]
UOS86048,Hymenopteran rhabdo-related virus 46,,MW314718,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV46,Alphahymrhavirus radians,Alphahymrhavirus,Rhabdoviridae,ssRNA(-),389,GenBank,,,1,hypothetical protein,"Italy: Valle d'Aosta, Turlin",Italy,,Chrysura radians,,2012-06-18,,,hypothetical protein [Hymenopteran rhabdo-related virus 46]
UOS86049,Hymenopteran rhabdo-related virus 46,,MW314718,,"Kafer S, Paraskevopoulou S, Zirkel F, Wieseke N, Donath A, Petersen M, Jones TC, Liu S, Zhou X, Middendorf M, Junglen S, Misof B, Drosten C, Kaefer,S., Paraskevopoulou,S., Zirkel,F., Wieseke,N., Donath,A., Petersen,M., Jones,T.C., Liu,S., Zhou,X., Middendorf,M., Junglen,S., Misof,B., Drosten,C.",2022-04-17,OKIAV46,Alphahymrhavirus radians,Alphahymrhavirus,Rhabdoviridae,ssRNA(-),220,GenBank,,,1,hypothetical protein,"Italy: Valle d'Aosta, Turlin",Italy,,Chrysura radians,,2012-06-18,,,hypothetical protein [Hymenopteran rhabdo-related virus 46]
UNP42107,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),424,GenBank,,,,nucleoprotein,China,China,,Sus scrofa domesticus,,1998,,,nucleoprotein [Porcine ephemerovirus 1]
UNP42108,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),291,GenBank,,,,polymerase associated protein,China,China,,Sus scrofa domesticus,,1998,,,polymerase associated protein [Porcine ephemerovirus 1]
UNP42109,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),220,GenBank,,,,matrix protein,China,China,,Sus scrofa domesticus,,1998,,,matrix protein [Porcine ephemerovirus 1]
UNP42110,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),669,GenBank,,,,virion transmembrane glycoprotein,China,China,,Sus scrofa domesticus,,1998,,,virion transmembrane glycoprotein [Porcine ephemerovirus 1]
UNP42111,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),566,GenBank,,,,non-structural transmembrane protein,China,China,,Sus scrofa domesticus,,1998,,,non-structural transmembrane protein [Porcine ephemerovirus 1]
UNP42112,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),87,GenBank,,,,alpha1 protein,China,China,,Sus scrofa domesticus,,1998,,,alpha1 protein [Porcine ephemerovirus 1]
UNP42113,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),101,GenBank,,,,alpha2 protein,China,China,,Sus scrofa domesticus,,1998,,,alpha2 protein [Porcine ephemerovirus 1]
UNP42114,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),95,GenBank,,,,beta protein,China,China,,Sus scrofa domesticus,,1998,,,beta protein [Porcine ephemerovirus 1]
UNP42115,Porcine ephemerovirus 1,,OK086697,,"Wu,Q., Yang,Z., Lu,Z., Mi,S., Feng,Y., He,B., Zhu,G., Gong,W., Tu,C.",2022-03-28,HeN10,Porcine ephemerovirus 1,Ephemerovirus,Rhabdoviridae,ssRNA(-),111,GenBank,,,,gamma protein,China,China,,Sus scrofa domesticus,,1998,,,gamma protein [Porcine ephemerovirus 1]
